trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,amount,combo_id,block_trade_id
643,244728688,2023-03-13 14:08:39,0,0.004,0.00399665,69.61,BTC-30JUN23-50000-C,22813.64,buy,1.0,,
644,244728689,2023-03-13 14:08:39,1,0.004,0.00399665,69.61,BTC-30JUN23-50000-C,22813.64,buy,1.0,,
645,244728835,2023-03-13 14:08:41,1,0.004,0.00398476,69.56,BTC-30JUN23-50000-C,22862.99,buy,1.0,,
646,244734384,2023-03-13 14:13:15,0,0.005,0.00420874,71.47,BTC-30JUN23-50000-C,23022.57,buy,1.0,,
647,244890981,2023-03-13 23:07:10,0,0.0055,0.00598523,68.7,BTC-30JUN23-50000-C,24251.99,sell,1.8,,
648,244890984,2023-03-13 23:07:11,1,0.0055,0.00598365,68.7,BTC-30JUN23-50000-C,24251.59,sell,0.1,,
649,244890988,2023-03-13 23:07:13,1,0.0055,0.00598032,68.71,BTC-30JUN23-50000-C,24249.66,sell,0.3,,
650,244890989,2023-03-13 23:07:14,1,0.0055,0.00598032,68.71,BTC-30JUN23-50000-C,24249.66,sell,0.1,,
651,244890992,2023-03-13 23:07:15,1,0.0055,0.00598104,68.71,BTC-30JUN23-50000-C,24250.2,sell,0.1,,
652,244921049,2023-03-14 03:29:40,0,0.008,0.00769612,72.81,BTC-30JUN23-50000-C,24429.39,buy,1.0,,
653,244921050,2023-03-14 03:29:40,1,0.008,0.00769612,72.81,BTC-30JUN23-50000-C,24429.39,buy,2.3,,
654,245010495,2023-03-14 12:09:48,0,0.009,0.00929258,73.17,BTC-30JUN23-50000-C,24854.29,buy,2.6,,
655,245010496,2023-03-14 12:09:48,1,0.009,0.00929258,73.17,BTC-30JUN23-50000-C,24854.29,buy,0.9,,
656,245010498,2023-03-14 12:09:48,1,0.009,0.00929258,73.17,BTC-30JUN23-50000-C,24854.29,buy,1.7,,
657,245010499,2023-03-14 12:09:48,1,0.009,0.00929258,73.17,BTC-30JUN23-50000-C,24854.29,buy,0.6,,
658,245052207,2023-03-14 12:49:09,0,0.0095,0.01006382,70.5,BTC-30JUN23-50000-C,25879.35,sell,10.0,,
659,245053152,2023-03-14 12:50:20,0,0.01,0.00981019,71.45,BTC-30JUN23-50000-C,25829.53,buy,4.0,,
660,245063335,2023-03-14 13:01:07,0,0.0105,0.01049644,70.67,BTC-30JUN23-50000-C,26291.48,buy,1.0,,
661,245072391,2023-03-14 13:05:56,0,0.011,0.01115395,70.7,BTC-30JUN23-50000-C,26434.47,sell,1.0,,
662,245074483,2023-03-14 13:07:55,2,0.0105,0.01107644,70.42,BTC-30JUN23-50000-C,26356.01,sell,0.8,,
663,245074515,2023-03-14 13:07:57,3,0.0105,0.01102746,70.46,BTC-30JUN23-50000-C,26342.94,sell,0.2,,
664,245081237,2023-03-14 13:17:09,0,0.0108,0.01081609,71.1,BTC-30JUN23-50000-C,26265.62,buy,50.0,BTC-CDIAG-30JUN23_28APR23-50000_32000,68241
665,245081905,2023-03-14 13:18:14,1,0.0108,0.01055391,71.47,BTC-30JUN23-50000-C,26122.11,buy,14.0,BTC-CDIAG-30JUN23_28APR23-50000_32000,68245
666,245082941,2023-03-14 13:19:17,2,0.01,0.0105905,70.4,BTC-30JUN23-50000-C,26100.11,sell,0.1,,
667,245082942,2023-03-14 13:19:17,3,0.01,0.0105905,70.4,BTC-30JUN23-50000-C,26100.11,sell,0.1,,
668,245082972,2023-03-14 13:19:20,3,0.01,0.01049847,70.48,BTC-30JUN23-50000-C,26081.84,sell,0.1,,
669,245083014,2023-03-14 13:19:28,3,0.01,0.01048929,70.47,BTC-30JUN23-50000-C,26081.16,sell,0.1,,
670,245083015,2023-03-14 13:19:28,3,0.01,0.01048929,70.47,BTC-30JUN23-50000-C,26081.16,sell,0.1,,
671,245083022,2023-03-14 13:19:29,3,0.01,0.01047814,70.47,BTC-30JUN23-50000-C,26081.16,sell,0.1,,
672,245083023,2023-03-14 13:19:29,3,0.01,0.01047814,70.47,BTC-30JUN23-50000-C,26081.16,sell,0.1,,
673,245083029,2023-03-14 13:19:29,3,0.01,0.01047814,70.47,BTC-30JUN23-50000-C,26081.16,sell,0.1,,
674,245083054,2023-03-14 13:19:31,3,0.01,0.01045385,70.5,BTC-30JUN23-50000-C,26071.13,sell,0.2,,
675,245087790,2023-03-14 13:29:39,3,0.01,0.00987966,70.74,BTC-30JUN23-50000-C,26023.42,buy,7.0,,
676,245093462,2023-03-14 13:42:42,3,0.01,0.00939844,70.51,BTC-30JUN23-50000-C,26098.92,buy,5.0,,
677,245093463,2023-03-14 13:42:42,3,0.01,0.00939844,70.51,BTC-30JUN23-50000-C,26098.92,buy,4.0,,
678,245256494,2023-03-15 00:55:10,2,0.0075,0.00773037,71.01,BTC-30JUN23-50000-C,24760.38,sell,0.1,,
679,245256511,2023-03-15 00:55:15,3,0.0075,0.00774667,70.98,BTC-30JUN23-50000-C,24769.27,sell,0.1,,
680,245256532,2023-03-15 00:55:17,3,0.0075,0.00774734,70.98,BTC-30JUN23-50000-C,24769.48,sell,0.1,,
681,245275609,2023-03-15 03:23:28,0,0.008,0.00843173,71.56,BTC-30JUN23-50000-C,24854.97,sell,1.4,,
682,245291405,2023-03-15 07:15:12,2,0.0072,0.00717328,70.24,BTC-30JUN23-50000-C,24875.81,sell,100.0,BTC-CDIAG-30JUN23_28APR23-50000_32000,68405
683,245291665,2023-03-15 07:18:17,0,0.0075,0.00715839,70.85,BTC-30JUN23-50000-C,24832.82,buy,26.3,BTC-CDIAG-30JUN23_28APR23-50000_32000,68406
684,245291839,2023-03-15 07:21:09,1,0.0075,0.00723775,70.73,BTC-30JUN23-50000-C,24883.76,buy,12.5,BTC-CDIAG-30JUN23_28APR23-50000_32000,68407
685,245291867,2023-03-15 07:22:49,2,0.0072,0.00724547,70.2,BTC-30JUN23-50000-C,24889.75,buy,12.5,BTC-CDIAG-30JUN23_28APR23-50000_32000,68408
686,245292152,2023-03-15 07:30:52,0,0.0077,0.00724306,71.07,BTC-30JUN23-50000-C,24879.75,sell,12.5,BTC-CDIAG-30JUN23_28APR23-50000_32000,68409
687,245292158,2023-03-15 07:31:01,2,0.0075,0.00724297,70.73,BTC-30JUN23-50000-C,24878.06,sell,100.0,BTC-CDIAG-30JUN23_28APR23-50000_32000,68410
688,245299227,2023-03-15 08:18:10,3,0.0075,0.00737602,70.23,BTC-30JUN23-50000-C,25027.57,buy,1.1,,
689,245299847,2023-03-15 08:24:52,2,0.0072,0.00720261,69.96,BTC-30JUN23-50000-C,24950.49,buy,87.5,BTC-CDIAG-30JUN23_28APR23-50000_32000,68412
690,245304334,2023-03-15 09:28:26,0,0.0075,0.00744494,70.9,BTC-30JUN23-50000-C,24824.63,sell,0.4,,
691,245304335,2023-03-15 09:28:27,1,0.0075,0.00744699,70.89,BTC-30JUN23-50000-C,24825.64,sell,0.1,,
692,245305279,2023-03-15 09:36:49,0,0.008,0.00761834,71.84,BTC-30JUN23-50000-C,24809.61,sell,4.5,,
693,245349524,2023-03-15 12:44:26,2,0.0077,0.00810753,71.52,BTC-30JUN23-50000-C,24765.93,buy,54.8,BTC-CDIAG-30JUN23_28APR23-50000_30000,68447
694,245349532,2023-03-15 12:44:26,3,0.0077,0.00813616,71.52,BTC-30JUN23-50000-C,24760.7,buy,25.4,BTC-CDIAG-30JUN23_28APR23-50000_30000,68448
695,245350096,2023-03-15 12:45:31,3,0.0077,0.00802771,71.68,BTC-30JUN23-50000-C,24719.0,buy,15.0,BTC-CDIAG-30JUN23_28APR23-50000_30000,68449
696,245362515,2023-03-15 13:20:53,0,0.0095,0.00939746,72.95,BTC-30JUN23-50000-C,25180.26,sell,100.0,BTC-CDIAG-30JUN23_28APR23-50000_32000,68458
697,245363316,2023-03-15 13:22:00,2,0.009,0.00942102,72.18,BTC-30JUN23-50000-C,25205.37,sell,100.0,BTC-CDIAG-30JUN23_28APR23-50000_32000,68460
698,245365757,2023-03-15 13:24:53,0,0.0095,0.00974123,73.07,BTC-30JUN23-50000-C,25159.92,sell,100.0,BTC-CDIAG-30JUN23_28APR23-50000_32000,68462
699,245380890,2023-03-15 14:03:19,0,0.0097,0.00888655,74.42,BTC-30JUN23-50000-C,24842.96,buy,12.5,BTC-CDIAG-30JUN23_28APR23-50000_32000,68471
700,245382173,2023-03-15 14:06:11,2,0.0095,0.00911858,73.75,BTC-30JUN23-50000-C,24964.01,buy,0.2,,
701,245385794,2023-03-15 14:14:52,0,0.0097,0.00890777,74.26,BTC-30JUN23-50000-C,24886.27,buy,25.0,BTC-CDIAG-30JUN23_28APR23-50000_32000,68473
702,245386229,2023-03-15 14:15:41,1,0.0097,0.00897324,74.15,BTC-30JUN23-50000-C,24933.36,buy,100.0,BTC-CDIAG-30JUN23_28APR23-50000_32000,68474
703,245386581,2023-03-15 14:17:00,1,0.0097,0.00901344,74.09,BTC-30JUN23-50000-C,24946.07,buy,12.5,BTC-CDIAG-30JUN23_28APR23-50000_32000,68476
704,245386655,2023-03-15 14:17:16,1,0.0097,0.00892828,74.22,BTC-30JUN23-50000-C,24903.25,buy,50.0,BTC-CDIAG-30JUN23_28APR23-50000_32000,68477
705,245635557,2023-03-16 11:48:02,2,0.0085,0.00795277,72.94,BTC-30JUN23-50000-C,24853.71,buy,1.1,,
706,245635558,2023-03-16 11:48:02,3,0.0085,0.00795277,72.94,BTC-30JUN23-50000-C,24853.71,buy,15.0,,
707,245635559,2023-03-16 11:48:02,3,0.0085,0.00795277,72.94,BTC-30JUN23-50000-C,24853.71,buy,5.0,,
708,245635560,2023-03-16 11:48:02,3,0.0085,0.00795277,72.94,BTC-30JUN23-50000-C,24853.71,buy,4.0,,
709,245635561,2023-03-16 11:48:02,3,0.0085,0.00795277,72.94,BTC-30JUN23-50000-C,24853.71,sell,14.9,,
710,245734529,2023-03-16 21:47:14,3,0.0085,0.00854083,72.66,BTC-30JUN23-50000-C,24993.01,sell,1.4,,
711,245734616,2023-03-16 21:47:32,3,0.0085,0.0085564,72.66,BTC-30JUN23-50000-C,25007.83,sell,1.4,,
712,245764257,2023-03-17 01:41:14,0,0.0095,0.00942203,72.83,BTC-30JUN23-50000-C,25458.77,buy,0.1,,
713,245764271,2023-03-17 01:41:14,1,0.0095,0.00942203,72.83,BTC-30JUN23-50000-C,25458.77,buy,0.1,,
714,245764282,2023-03-17 01:41:14,1,0.0095,0.00942787,72.83,BTC-30JUN23-50000-C,25458.77,buy,0.1,,
715,245764300,2023-03-17 01:41:15,1,0.0095,0.00944887,72.77,BTC-30JUN23-50000-C,25468.23,buy,0.1,,
716,245764313,2023-03-17 01:41:16,1,0.0095,0.00944887,72.74,BTC-30JUN23-50000-C,25474.13,buy,0.1,,
717,245765062,2023-03-17 01:42:03,1,0.0095,0.00948285,72.7,BTC-30JUN23-50000-C,25494.76,buy,0.2,,
718,245765162,2023-03-17 01:42:10,1,0.0095,0.00950562,72.67,BTC-30JUN23-50000-C,25500.73,buy,0.3,,
719,245841311,2023-03-17 06:44:09,0,0.011,0.01093842,72.54,BTC-30JUN23-50000-C,26207.05,buy,0.6,,
720,245841312,2023-03-17 06:44:09,1,0.011,0.01093842,72.54,BTC-30JUN23-50000-C,26207.05,buy,0.1,,
721,245850391,2023-03-17 07:07:59,1,0.011,0.010709,72.98,BTC-30JUN23-50000-C,26086.11,buy,3.7,,
722,245850392,2023-03-17 07:07:59,1,0.011,0.010709,72.98,BTC-30JUN23-50000-C,26086.11,buy,1.3,,
723,245850640,2023-03-17 07:08:58,1,0.011,0.01066054,73.03,BTC-30JUN23-50000-C,26070.63,buy,2.7,,
724,245850641,2023-03-17 07:08:58,1,0.011,0.01066054,73.03,BTC-30JUN23-50000-C,26070.63,buy,0.2,,
725,245908173,2023-03-17 09:15:42,2,0.0095,0.00990547,70.8,BTC-30JUN23-50000-C,26094.74,sell,5.0,,
726,245908963,2023-03-17 09:25:46,3,0.0095,0.00994604,70.8,BTC-30JUN23-50000-C,26089.29,sell,2.0,,
727,245908964,2023-03-17 09:25:46,3,0.0095,0.00994604,70.8,BTC-30JUN23-50000-C,26089.29,buy,3.5,,
728,245908965,2023-03-17 09:25:46,3,0.0095,0.00994604,70.8,BTC-30JUN23-50000-C,26089.29,buy,4.5,,
729,245909180,2023-03-17 09:27:49,3,0.0095,0.00993516,70.83,BTC-30JUN23-50000-C,26076.37,sell,2.5,,
730,245918020,2023-03-17 10:03:33,0,0.0105,0.01032801,71.21,BTC-30JUN23-50000-C,26414.44,buy,4.0,,
731,245918021,2023-03-17 10:03:33,1,0.0105,0.01032801,71.21,BTC-30JUN23-50000-C,26414.44,buy,2.4,,
732,245926818,2023-03-17 10:23:28,0,0.011,0.01078901,71.3,BTC-30JUN23-50000-C,26581.01,buy,0.5,,
733,245926819,2023-03-17 10:23:28,1,0.011,0.01078901,71.3,BTC-30JUN23-50000-C,26581.01,buy,4.0,,
734,245940668,2023-03-17 10:49:46,0,0.012,0.01147662,72.13,BTC-30JUN23-50000-C,26757.88,buy,1.4,,
735,245957713,2023-03-17 11:51:28,0,0.0125,0.01209367,72.48,BTC-30JUN23-50000-C,26873.92,buy,0.1,,
736,245958320,2023-03-17 11:54:14,1,0.0125,0.01218164,72.27,BTC-30JUN23-50000-C,26939.81,buy,0.1,,
737,245961040,2023-03-17 12:00:51,1,0.0125,0.01208498,72.15,BTC-30JUN23-50000-C,26975.07,buy,0.1,,
738,245965366,2023-03-17 12:11:44,2,0.0115,0.0118077,71.44,BTC-30JUN23-50000-C,26796.66,sell,0.1,,
739,245965370,2023-03-17 12:11:45,3,0.0115,0.01180996,71.46,BTC-30JUN23-50000-C,26793.4,sell,0.1,,
740,245965373,2023-03-17 12:11:45,3,0.0115,0.01180996,71.46,BTC-30JUN23-50000-C,26793.4,sell,0.1,,
741,245965709,2023-03-17 12:12:42,3,0.0115,0.01185562,71.35,BTC-30JUN23-50000-C,26820.91,buy,5.3,,
742,245965710,2023-03-17 12:12:42,3,0.0115,0.01185562,71.35,BTC-30JUN23-50000-C,26820.91,buy,1.7,,
743,245965782,2023-03-17 12:13:03,3,0.0115,0.01176866,71.43,BTC-30JUN23-50000-C,26796.1,buy,5.5,,
744,245990033,2023-03-17 13:33:05,3,0.0115,0.01126119,71.89,BTC-30JUN23-50000-C,26648.47,buy,0.1,,
745,245990034,2023-03-17 13:33:05,3,0.0115,0.01126119,71.89,BTC-30JUN23-50000-C,26648.47,buy,4.0,,
746,245990035,2023-03-17 13:33:05,3,0.0115,0.01126119,71.89,BTC-30JUN23-50000-C,26648.47,sell,0.9,,
747,246109416,2023-03-17 21:30:17,0,0.012,0.0115328,71.73,BTC-30JUN23-50000-C,26892.75,buy,1.3,,
748,246109417,2023-03-17 21:30:17,1,0.012,0.0115328,71.73,BTC-30JUN23-50000-C,26892.75,buy,4.8,,
749,246109418,2023-03-17 21:30:17,1,0.012,0.0115328,71.73,BTC-30JUN23-50000-C,26892.75,sell,15.0,,
750,246109419,2023-03-17 21:30:17,1,0.012,0.0115328,71.73,BTC-30JUN23-50000-C,26892.75,sell,23.4,,
751,246109423,2023-03-17 21:30:18,1,0.012,0.0115328,71.73,BTC-30JUN23-50000-C,26892.75,sell,1.5,,
752,246109424,2023-03-17 21:30:18,1,0.012,0.0115328,71.75,BTC-30JUN23-50000-C,26886.69,sell,4.0,,
753,246110146,2023-03-17 21:36:17,0,0.0125,0.01186747,72.18,BTC-30JUN23-50000-C,26957.34,buy,0.7,,
754,246110147,2023-03-17 21:36:17,1,0.0125,0.01186747,72.18,BTC-30JUN23-50000-C,26957.34,buy,1.0,,
755,246110148,2023-03-17 21:36:17,1,0.0125,0.01186747,72.18,BTC-30JUN23-50000-C,26957.34,buy,0.2,,
756,246110149,2023-03-17 21:36:17,1,0.0125,0.01186747,72.18,BTC-30JUN23-50000-C,26957.34,buy,1.3,,
757,246110150,2023-03-17 21:36:17,1,0.0125,0.01186747,72.18,BTC-30JUN23-50000-C,26957.34,buy,2.8,,
758,246110154,2023-03-17 21:36:17,1,0.0125,0.01186747,72.18,BTC-30JUN23-50000-C,26957.34,sell,24.3,,
759,246110162,2023-03-17 21:36:17,1,0.0125,0.01186747,72.18,BTC-30JUN23-50000-C,26957.34,sell,15.0,,
760,246110164,2023-03-17 21:36:18,1,0.0125,0.01186918,72.18,BTC-30JUN23-50000-C,26958.2,sell,4.7,,
761,246118732,2023-03-17 21:47:43,1,0.0125,0.01250123,72.11,BTC-30JUN23-50000-C,26995.07,buy,0.4,,
762,246118736,2023-03-17 21:47:43,1,0.0125,0.01250123,72.11,BTC-30JUN23-50000-C,26995.07,buy,0.2,,
763,246118743,2023-03-17 21:47:44,1,0.0125,0.012456,72.11,BTC-30JUN23-50000-C,26996.04,buy,0.1,,
764,246118756,2023-03-17 21:47:47,1,0.0125,0.01243332,72.1,BTC-30JUN23-50000-C,26995.57,buy,0.3,,
765,246120009,2023-03-17 21:49:11,2,0.012,0.01226765,71.79,BTC-30JUN23-50000-C,26898.53,sell,8.0,,
766,246126824,2023-03-17 22:00:40,0,0.013,0.01286065,72.04,BTC-30JUN23-50000-C,27197.81,sell,0.5,,
767,246128753,2023-03-17 22:02:47,1,0.013,0.0130288,71.97,BTC-30JUN23-50000-C,27215.68,sell,0.5,,
768,246130121,2023-03-17 22:04:56,1,0.013,0.01258658,72.4,BTC-30JUN23-50000-C,27079.91,buy,20.0,,
769,246130425,2023-03-17 22:05:31,0,0.0135,0.01288898,72.7,BTC-30JUN23-50000-C,27164.54,buy,15.0,,
770,246130426,2023-03-17 22:05:31,1,0.0135,0.01288898,72.7,BTC-30JUN23-50000-C,27164.54,sell,2.5,,
771,246132803,2023-03-17 22:08:26,0,0.014,0.01338375,72.79,BTC-30JUN23-50000-C,27315.33,buy,15.0,,
772,246132804,2023-03-17 22:08:26,1,0.014,0.01338375,72.79,BTC-30JUN23-50000-C,27315.33,buy,2.3,,
773,246132808,2023-03-17 22:08:26,1,0.014,0.01337175,72.79,BTC-30JUN23-50000-C,27315.33,sell,2.7,,
774,246132960,2023-03-17 22:08:36,1,0.014,0.01332905,72.81,BTC-30JUN23-50000-C,27313.7,buy,2.5,,
775,246162882,2023-03-17 22:50:13,0,0.0155,0.01535016,73.15,BTC-30JUN23-50000-C,27727.77,buy,0.1,,
776,246175114,2023-03-17 23:14:58,2,0.015,0.01532596,72.93,BTC-30JUN23-50000-C,27618.98,buy,2.0,,
777,246191900,2023-03-17 23:59:06,2,0.014,0.01442917,72.45,BTC-30JUN23-50000-C,27444.8,sell,0.3,,
778,246191909,2023-03-17 23:59:07,3,0.014,0.01442501,72.46,BTC-30JUN23-50000-C,27450.47,sell,0.1,,
779,246191913,2023-03-17 23:59:10,3,0.014,0.01444071,72.44,BTC-30JUN23-50000-C,27450.55,sell,0.1,,
780,246191920,2023-03-17 23:59:10,3,0.014,0.01443864,72.44,BTC-30JUN23-50000-C,27448.9,sell,0.1,,
781,246191925,2023-03-17 23:59:12,3,0.014,0.01443579,72.45,BTC-30JUN23-50000-C,27446.9,sell,0.1,,
782,246192797,2023-03-18 00:01:21,3,0.014,0.01426066,72.53,BTC-30JUN23-50000-C,27419.42,sell,4.2,,
783,246192799,2023-03-18 00:01:21,3,0.014,0.01426066,72.53,BTC-30JUN23-50000-C,27416.97,sell,4.2,,
784,246192804,2023-03-18 00:01:21,3,0.014,0.01425751,72.53,BTC-30JUN23-50000-C,27416.97,sell,4.2,,
785,246192814,2023-03-18 00:01:22,3,0.014,0.01425751,72.53,BTC-30JUN23-50000-C,27416.97,sell,1.7,,
786,246231040,2023-03-18 01:55:47,2,0.0135,0.01299897,72.07,BTC-30JUN23-50000-C,27375.81,buy,1.2,,
787,246248679,2023-03-18 03:36:59,2,0.013,0.01307913,71.54,BTC-30JUN23-50000-C,27370.83,sell,1.0,,
788,246309535,2023-03-18 10:31:24,0,0.014,0.01344418,72.54,BTC-30JUN23-50000-C,27461.47,buy,20.0,,
789,246317108,2023-03-18 12:16:30,0,0.0145,0.01466977,73.09,BTC-30JUN23-50000-C,27455.05,buy,0.1,,
790,246382197,2023-03-18 17:35:07,1,0.0145,0.01471593,74.38,BTC-30JUN23-50000-C,27115.22,buy,1.0,,
791,246400843,2023-03-18 20:41:02,0,0.015,0.0148847,73.82,BTC-30JUN23-50000-C,27469.41,sell,1.0,,
792,246401129,2023-03-18 20:43:37,1,0.015,0.01498725,73.78,BTC-30JUN23-50000-C,27481.63,sell,0.6,,
793,246405095,2023-03-18 21:47:31,1,0.015,0.01510524,74.3,BTC-30JUN23-50000-C,27318.49,sell,0.4,,
794,246436209,2023-03-19 01:20:51,0,0.0155,0.01498245,75.46,BTC-30JUN23-50000-C,27138.59,buy,10.0,,
795,246437608,2023-03-19 01:43:34,2,0.015,0.01557463,74.76,BTC-30JUN23-50000-C,27188.91,sell,1.0,,
796,246438333,2023-03-19 01:56:08,3,0.015,0.0149061,74.81,BTC-30JUN23-50000-C,27171.56,buy,4.0,,
797,246447287,2023-03-19 04:33:08,0,0.0155,0.01521721,75.23,BTC-30JUN23-50000-C,27221.87,buy,0.1,,
798,246474816,2023-03-19 08:30:35,1,0.0155,0.01605106,75.75,BTC-30JUN23-50000-C,27104.16,sell,0.1,,
799,246481128,2023-03-19 09:37:28,0,0.017,0.01785728,77.38,BTC-30JUN23-50000-C,27103.4,sell,0.8,,
800,246499929,2023-03-19 12:40:37,1,0.017,0.01678428,76.65,BTC-30JUN23-50000-C,27329.75,sell,1.0,,
801,246564387,2023-03-19 16:53:20,0,0.019,0.01920994,75.82,BTC-30JUN23-50000-C,28185.17,buy,4.0,,
802,246614921,2023-03-19 19:49:41,0,0.022,0.02095207,78.36,BTC-30JUN23-50000-C,28303.1,buy,1.0,,
803,246639903,2023-03-19 21:13:13,2,0.021,0.02122825,77.97,BTC-30JUN23-50000-C,28152.11,sell,12.5,,
804,246644260,2023-03-19 21:37:06,0,0.0215,0.02155434,78.65,BTC-30JUN23-50000-C,28096.78,sell,5.0,,
805,246659032,2023-03-19 22:47:20,0,0.0225,0.02208648,79.27,BTC-30JUN23-50000-C,28180.6,buy,3.0,,
806,246662300,2023-03-19 23:13:00,1,0.0225,0.02203236,79.13,BTC-30JUN23-50000-C,28226.89,buy,1.0,,
807,246687560,2023-03-20 01:03:01,2,0.0215,0.02136357,79.93,BTC-30JUN23-50000-C,27734.98,sell,9.7,,
808,246687597,2023-03-20 01:03:02,3,0.0215,0.02136357,79.93,BTC-30JUN23-50000-C,27734.98,sell,0.1,,
809,246687612,2023-03-20 01:03:02,3,0.0215,0.02136357,79.93,BTC-30JUN23-50000-C,27734.98,sell,0.1,,
810,246687626,2023-03-20 01:03:02,3,0.0215,0.02136357,79.93,BTC-30JUN23-50000-C,27734.98,sell,0.1,,
811,246704487,2023-03-20 02:25:53,2,0.021,0.02122604,79.4,BTC-30JUN23-50000-C,27759.22,sell,10.0,,
812,246704867,2023-03-20 02:29:26,2,0.02,0.02095141,78.49,BTC-30JUN23-50000-C,27747.69,sell,1.8,,
813,246704868,2023-03-20 02:29:26,3,0.02,0.02095141,78.49,BTC-30JUN23-50000-C,27747.69,sell,21.0,,
814,246704869,2023-03-20 02:29:26,3,0.02,0.02095141,78.49,BTC-30JUN23-50000-C,27747.69,buy,7.2,,
815,246727997,2023-03-20 03:34:35,2,0.0185,0.01846393,78.42,BTC-30JUN23-50000-C,27336.15,sell,1.4,,
