trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,combo_id,block_trade_id,amount,combo_trade_id,liquidation
4427,230198414,2022-09-26 06:24:36,1,0.0165,0.01677159,67.09,BTC-30DEC22-30000-C,18728.37,sell,,,0.1,,
4428,230198417,2022-09-26 06:24:36,1,0.0165,0.01677029,67.09,BTC-30DEC22-30000-C,18727.72,sell,,,0.1,,
4429,230198418,2022-09-26 06:24:37,1,0.0165,0.01677029,67.09,BTC-30DEC22-30000-C,18727.72,sell,,,0.1,,
4430,230198419,2022-09-26 06:24:39,1,0.0165,0.01676077,67.1,BTC-30DEC22-30000-C,18726.84,sell,,,0.1,,
4431,230198431,2022-09-26 06:24:43,1,0.0165,0.01675494,67.1,BTC-30DEC22-30000-C,18726.03,sell,,,0.2,,
4432,230198432,2022-09-26 06:24:43,1,0.0165,0.01675494,67.1,BTC-30DEC22-30000-C,18726.03,sell,,,0.1,,
4433,230198433,2022-09-26 06:24:43,1,0.0165,0.01675494,67.1,BTC-30DEC22-30000-C,18726.03,sell,,,0.1,,
4434,230198434,2022-09-26 06:24:43,1,0.0165,0.01675494,67.1,BTC-30DEC22-30000-C,18726.03,sell,,,0.1,,
4435,230198435,2022-09-26 06:24:43,1,0.0165,0.01675494,67.1,BTC-30DEC22-30000-C,18724.13,sell,,,0.1,,
4436,230198436,2022-09-26 06:24:43,1,0.0165,0.01675494,67.1,BTC-30DEC22-30000-C,18724.13,sell,,,0.1,,
4437,230198456,2022-09-26 06:25:14,1,0.0165,0.01674625,67.11,BTC-30DEC22-30000-C,18726.02,sell,,,0.1,,
4438,230198457,2022-09-26 06:25:14,1,0.0165,0.01674625,67.11,BTC-30DEC22-30000-C,18726.02,sell,,,0.1,,
4439,230198461,2022-09-26 06:25:14,1,0.0165,0.01674625,67.11,BTC-30DEC22-30000-C,18726.02,sell,,,0.1,,
4440,230198462,2022-09-26 06:25:14,1,0.0165,0.01674625,67.11,BTC-30DEC22-30000-C,18726.02,sell,,,0.1,,
4441,230198465,2022-09-26 06:25:14,1,0.0165,0.01674625,67.11,BTC-30DEC22-30000-C,18726.02,sell,,,0.1,,
4442,230198466,2022-09-26 06:25:14,1,0.0165,0.01674625,67.11,BTC-30DEC22-30000-C,18726.02,sell,,,0.1,,
4443,230198470,2022-09-26 06:25:20,1,0.0165,0.01673879,67.12,BTC-30DEC22-30000-C,18724.68,sell,,,0.1,,
4444,230198482,2022-09-26 06:25:30,1,0.0165,0.01673296,67.13,BTC-30DEC22-30000-C,18723.6,sell,,,0.1,,
4445,230198483,2022-09-26 06:25:30,1,0.0165,0.01673296,67.13,BTC-30DEC22-30000-C,18723.6,sell,,,0.1,,
4446,230198489,2022-09-26 06:25:44,1,0.0165,0.01672475,67.14,BTC-30DEC22-30000-C,18720.6,sell,,,0.1,,
4447,230198490,2022-09-26 06:25:44,1,0.0165,0.01672475,67.14,BTC-30DEC22-30000-C,18720.6,sell,,,0.1,,
4448,230198491,2022-09-26 06:25:44,1,0.0165,0.01672475,67.14,BTC-30DEC22-30000-C,18720.6,sell,,,0.1,,
4449,230198492,2022-09-26 06:25:44,1,0.0165,0.01672475,67.14,BTC-30DEC22-30000-C,18720.6,sell,,,0.1,,
4450,230198493,2022-09-26 06:25:46,1,0.0165,0.01671205,67.14,BTC-30DEC22-30000-C,18718.79,sell,,,0.1,,
4451,230198506,2022-09-26 06:26:00,1,0.0165,0.01673235,67.12,BTC-30DEC22-30000-C,18721.61,sell,,,0.1,,
4452,230198507,2022-09-26 06:26:01,1,0.0165,0.01673379,67.12,BTC-30DEC22-30000-C,18721.61,sell,,,0.1,,
4453,230198508,2022-09-26 06:26:01,1,0.0165,0.01673379,67.12,BTC-30DEC22-30000-C,18721.61,sell,,,0.1,,
4454,230198509,2022-09-26 06:26:01,1,0.0165,0.01673379,67.12,BTC-30DEC22-30000-C,18721.61,sell,,,0.1,,
4455,230198510,2022-09-26 06:26:01,1,0.0165,0.01673379,67.12,BTC-30DEC22-30000-C,18721.61,sell,,,0.1,,
4456,230198528,2022-09-26 06:26:35,1,0.0165,0.01672135,67.14,BTC-30DEC22-30000-C,18716.68,sell,,,0.2,,
4457,230198529,2022-09-26 06:26:35,1,0.0165,0.01672135,67.14,BTC-30DEC22-30000-C,18716.68,sell,,,0.1,,
4458,230198530,2022-09-26 06:26:35,1,0.0165,0.01672135,67.14,BTC-30DEC22-30000-C,18716.68,sell,,,0.1,,
4459,230198531,2022-09-26 06:26:35,1,0.0165,0.01672135,67.14,BTC-30DEC22-30000-C,18716.68,sell,,,0.1,,
4460,230198532,2022-09-26 06:26:35,1,0.0165,0.01672135,67.14,BTC-30DEC22-30000-C,18716.68,sell,,,0.1,,
4461,230198533,2022-09-26 06:26:35,1,0.0165,0.01672135,67.14,BTC-30DEC22-30000-C,18716.68,sell,,,0.1,,
4462,230198537,2022-09-26 06:26:38,1,0.0165,0.01670846,67.15,BTC-30DEC22-30000-C,18713.9,sell,,,0.1,,
4463,230198538,2022-09-26 06:26:38,1,0.0165,0.01670846,67.15,BTC-30DEC22-30000-C,18713.9,sell,,,0.1,,
4464,230198541,2022-09-26 06:26:39,1,0.0165,0.01670906,67.17,BTC-30DEC22-30000-C,18710.69,sell,,,0.2,,
4465,230198542,2022-09-26 06:26:39,1,0.0165,0.01670906,67.17,BTC-30DEC22-30000-C,18710.69,sell,,,0.1,,
4466,230198543,2022-09-26 06:26:39,1,0.0165,0.01670906,67.17,BTC-30DEC22-30000-C,18710.69,sell,,,0.1,,
4467,230198544,2022-09-26 06:26:39,1,0.0165,0.01670906,67.17,BTC-30DEC22-30000-C,18710.69,sell,,,0.1,,
4468,230198547,2022-09-26 06:26:41,1,0.0165,0.01668151,67.18,BTC-30DEC22-30000-C,18708.36,sell,,,0.1,,
4469,230198790,2022-09-26 06:28:08,1,0.0165,0.01682236,67.04,BTC-30DEC22-30000-C,18734.36,sell,,,0.1,,
4470,230198794,2022-09-26 06:28:18,1,0.0165,0.0168525,67.02,BTC-30DEC22-30000-C,18737.22,sell,,,0.1,,
4471,230198834,2022-09-26 06:28:28,1,0.0165,0.01689135,66.99,BTC-30DEC22-30000-C,18744.54,sell,,,0.2,,
4472,230198835,2022-09-26 06:28:28,1,0.0165,0.01689135,66.99,BTC-30DEC22-30000-C,18744.54,sell,,,0.1,,
4473,230198836,2022-09-26 06:28:28,1,0.0165,0.01689135,66.99,BTC-30DEC22-30000-C,18744.54,sell,,,0.1,,
4474,230198837,2022-09-26 06:28:28,1,0.0165,0.01689135,66.99,BTC-30DEC22-30000-C,18744.54,sell,,,0.1,,
4475,230198842,2022-09-26 06:28:30,1,0.0165,0.01688846,66.99,BTC-30DEC22-30000-C,18744.82,sell,,,0.1,,
4476,230198847,2022-09-26 06:28:30,1,0.0165,0.01688946,66.99,BTC-30DEC22-30000-C,18744.82,sell,,,0.1,,
4477,230198902,2022-09-26 06:28:36,1,0.0165,0.01690509,66.97,BTC-30DEC22-30000-C,18748.48,sell,,,0.1,,
4478,230198903,2022-09-26 06:28:36,1,0.0165,0.01690509,66.97,BTC-30DEC22-30000-C,18748.48,sell,,,0.1,,
4479,230198904,2022-09-26 06:28:38,1,0.0165,0.01690538,66.98,BTC-30DEC22-30000-C,18747.07,sell,,,0.1,,
4480,230198929,2022-09-26 06:28:48,1,0.0165,0.01693262,66.95,BTC-30DEC22-30000-C,18753.86,sell,,,0.1,,
4481,230198934,2022-09-26 06:28:50,1,0.0165,0.01693598,66.95,BTC-30DEC22-30000-C,18754.43,sell,,,0.1,,
4482,230198935,2022-09-26 06:28:50,1,0.0165,0.01693598,66.95,BTC-30DEC22-30000-C,18754.43,sell,,,0.1,,
4483,230198936,2022-09-26 06:28:50,1,0.0165,0.01693598,66.95,BTC-30DEC22-30000-C,18754.43,sell,,,0.1,,
4484,230198937,2022-09-26 06:28:50,1,0.0165,0.01693598,66.95,BTC-30DEC22-30000-C,18754.0,sell,,,0.1,,
4485,230198938,2022-09-26 06:28:50,1,0.0165,0.01693598,66.95,BTC-30DEC22-30000-C,18754.0,sell,,,0.1,,
4486,230198941,2022-09-26 06:28:51,1,0.0165,0.01693605,66.95,BTC-30DEC22-30000-C,18754.0,sell,,,0.1,,
4487,230198942,2022-09-26 06:28:51,1,0.0165,0.01693605,66.95,BTC-30DEC22-30000-C,18754.0,sell,,,0.1,,
4488,230198943,2022-09-26 06:28:51,1,0.0165,0.01693605,66.95,BTC-30DEC22-30000-C,18754.0,sell,,,0.1,,
4489,230198944,2022-09-26 06:28:51,1,0.0165,0.01693605,66.95,BTC-30DEC22-30000-C,18754.0,sell,,,0.1,,
4490,230198958,2022-09-26 06:28:54,1,0.0165,0.01694362,66.94,BTC-30DEC22-30000-C,18755.84,sell,,,0.1,,
4491,230198959,2022-09-26 06:28:54,1,0.0165,0.01694362,66.94,BTC-30DEC22-30000-C,18755.84,sell,,,0.1,,
4492,230198961,2022-09-26 06:28:54,1,0.0165,0.01694362,66.94,BTC-30DEC22-30000-C,18755.84,sell,,,0.1,,
4493,230198962,2022-09-26 06:28:54,1,0.0165,0.01694362,66.94,BTC-30DEC22-30000-C,18755.84,sell,,,0.1,,
4494,230198963,2022-09-26 06:28:54,1,0.0165,0.01694362,66.94,BTC-30DEC22-30000-C,18755.84,sell,,,0.1,,
4495,230198966,2022-09-26 06:28:57,1,0.0165,0.0169369,66.94,BTC-30DEC22-30000-C,18754.69,sell,,,0.1,,
4496,230198967,2022-09-26 06:28:57,1,0.0165,0.0169369,66.94,BTC-30DEC22-30000-C,18754.69,sell,,,0.1,,
4497,230198968,2022-09-26 06:28:57,1,0.0165,0.0169369,66.94,BTC-30DEC22-30000-C,18754.69,sell,,,0.1,,
4498,230198970,2022-09-26 06:28:59,1,0.0165,0.0169216,66.96,BTC-30DEC22-30000-C,18754.96,sell,,,0.1,,
4499,230198981,2022-09-26 06:29:10,1,0.0165,0.01694167,66.94,BTC-30DEC22-30000-C,18756.92,sell,,,0.1,,
4500,230198982,2022-09-26 06:29:10,1,0.0165,0.01694167,66.94,BTC-30DEC22-30000-C,18756.92,sell,,,0.1,,
4501,230198984,2022-09-26 06:29:11,1,0.0165,0.0169423,66.94,BTC-30DEC22-30000-C,18757.14,sell,,,0.1,,
4502,230198987,2022-09-26 06:29:13,1,0.0165,0.01694226,66.94,BTC-30DEC22-30000-C,18757.33,sell,,,0.1,,
4503,230198989,2022-09-26 06:29:13,1,0.0165,0.01694226,66.94,BTC-30DEC22-30000-C,18757.33,sell,,,0.1,,
4504,230198990,2022-09-26 06:29:13,1,0.0165,0.01694226,66.94,BTC-30DEC22-30000-C,18757.33,sell,,,0.1,,
4505,230198991,2022-09-26 06:29:13,1,0.0165,0.01694226,66.94,BTC-30DEC22-30000-C,18757.33,sell,,,0.1,,
4506,230198993,2022-09-26 06:29:13,1,0.0165,0.01694226,66.94,BTC-30DEC22-30000-C,18757.33,sell,,,0.1,,
4507,230198995,2022-09-26 06:29:15,1,0.0165,0.016945,66.94,BTC-30DEC22-30000-C,18757.95,sell,,,0.1,,
4508,230198997,2022-09-26 06:29:15,1,0.0165,0.016945,66.94,BTC-30DEC22-30000-C,18757.95,sell,,,0.1,,
4509,230198998,2022-09-26 06:29:15,1,0.0165,0.016945,66.94,BTC-30DEC22-30000-C,18757.95,sell,,,0.1,,
4510,230199003,2022-09-26 06:29:18,1,0.0165,0.0169444,66.94,BTC-30DEC22-30000-C,18757.85,sell,,,0.1,,
4511,230199004,2022-09-26 06:29:18,1,0.0165,0.0169444,66.94,BTC-30DEC22-30000-C,18757.85,sell,,,0.1,,
4512,230199005,2022-09-26 06:29:19,1,0.0165,0.01694156,66.94,BTC-30DEC22-30000-C,18757.17,sell,,,0.1,,
4513,230199006,2022-09-26 06:29:20,1,0.0165,0.01694246,66.95,BTC-30DEC22-30000-C,18755.51,sell,,,0.1,,
4514,230199007,2022-09-26 06:29:20,1,0.0165,0.01694246,66.95,BTC-30DEC22-30000-C,18755.51,sell,,,0.1,,
4515,230199008,2022-09-26 06:29:20,1,0.0165,0.01694246,66.95,BTC-30DEC22-30000-C,18755.51,sell,,,0.1,,
4516,230199009,2022-09-26 06:29:20,1,0.0165,0.01694246,66.95,BTC-30DEC22-30000-C,18755.51,sell,,,0.1,,
4517,230199032,2022-09-26 06:29:25,1,0.0165,0.01690011,66.99,BTC-30DEC22-30000-C,18749.49,sell,,,0.1,,
4518,230199033,2022-09-26 06:29:25,1,0.0165,0.01690011,66.99,BTC-30DEC22-30000-C,18749.49,sell,,,0.1,,
4519,230199034,2022-09-26 06:29:25,1,0.0165,0.01690011,66.99,BTC-30DEC22-30000-C,18749.49,sell,,,0.1,,
4520,230199068,2022-09-26 06:29:33,1,0.0165,0.01690713,66.97,BTC-30DEC22-30000-C,18751.48,sell,,,0.1,,
4521,230199072,2022-09-26 06:29:41,1,0.0165,0.01691502,66.97,BTC-30DEC22-30000-C,18751.77,sell,,,0.1,,
4522,230199073,2022-09-26 06:29:41,1,0.0165,0.01691502,66.97,BTC-30DEC22-30000-C,18751.77,sell,,,0.1,,
4523,230199076,2022-09-26 06:29:41,1,0.0165,0.01691502,66.97,BTC-30DEC22-30000-C,18751.77,sell,,,0.1,,
4524,230199081,2022-09-26 06:30:02,1,0.0165,0.01693166,66.98,BTC-30DEC22-30000-C,18750.55,sell,,,0.1,,
4525,230199109,2022-09-26 06:30:08,1,0.0165,0.01691108,66.98,BTC-30DEC22-30000-C,18749.86,sell,,,0.1,,
4526,230199111,2022-09-26 06:30:08,1,0.0165,0.01691108,66.98,BTC-30DEC22-30000-C,18749.86,sell,,,0.1,,
4527,230199112,2022-09-26 06:30:08,1,0.0165,0.01691108,66.98,BTC-30DEC22-30000-C,18749.86,sell,,,0.1,,
4528,230199113,2022-09-26 06:30:08,1,0.0165,0.01691108,66.98,BTC-30DEC22-30000-C,18749.86,sell,,,0.2,,
4529,230199114,2022-09-26 06:30:08,1,0.0165,0.01691108,66.98,BTC-30DEC22-30000-C,18749.86,sell,,,0.1,,
4530,230199115,2022-09-26 06:30:08,1,0.0165,0.01691108,66.98,BTC-30DEC22-30000-C,18749.86,sell,,,0.1,,
4531,230199116,2022-09-26 06:30:08,1,0.0165,0.01691108,66.98,BTC-30DEC22-30000-C,18749.86,sell,,,0.1,,
4532,230199118,2022-09-26 06:30:09,1,0.0165,0.01691108,66.98,BTC-30DEC22-30000-C,18749.86,sell,,,0.1,,
4533,230199119,2022-09-26 06:30:09,1,0.0165,0.01691108,66.98,BTC-30DEC22-30000-C,18749.86,sell,,,0.1,,
4534,230199123,2022-09-26 06:30:11,1,0.0165,0.01689043,67.0,BTC-30DEC22-30000-C,18745.65,sell,,,0.1,,
4535,230199134,2022-09-26 06:30:18,1,0.0165,0.01688154,67.03,BTC-30DEC22-30000-C,18740.28,sell,,,0.1,,
4536,230199136,2022-09-26 06:30:18,1,0.0165,0.01688154,67.03,BTC-30DEC22-30000-C,18740.28,sell,,,0.1,,
4537,230199152,2022-09-26 06:30:21,1,0.0165,0.01686025,67.04,BTC-30DEC22-30000-C,18737.7,sell,,,0.1,,
4538,230199169,2022-09-26 06:30:24,1,0.0165,0.01685365,67.04,BTC-30DEC22-30000-C,18734.99,sell,,,0.1,,
4539,230199172,2022-09-26 06:30:24,1,0.0165,0.01685365,67.04,BTC-30DEC22-30000-C,18734.99,sell,,,0.1,,
4540,230199173,2022-09-26 06:30:24,1,0.0165,0.01685365,67.04,BTC-30DEC22-30000-C,18734.99,sell,,,0.1,,
4541,230199187,2022-09-26 06:30:37,1,0.0165,0.01687183,67.03,BTC-30DEC22-30000-C,18736.31,sell,,,0.1,,
4542,230199201,2022-09-26 06:30:43,1,0.0165,0.0168711,67.03,BTC-30DEC22-30000-C,18736.09,sell,,,0.1,,
4543,230199205,2022-09-26 06:30:45,1,0.0165,0.01687485,67.03,BTC-30DEC22-30000-C,18736.73,sell,,,0.1,,
4544,230199225,2022-09-26 06:30:54,1,0.0165,0.01688787,67.01,BTC-30DEC22-30000-C,18740.66,sell,,,0.1,,
4545,230199293,2022-09-26 06:31:31,1,0.0165,0.01694299,66.96,BTC-30DEC22-30000-C,18754.15,sell,,,0.1,,
4546,230199301,2022-09-26 06:31:37,1,0.0165,0.01693665,66.97,BTC-30DEC22-30000-C,18752.95,sell,,,0.1,,
4547,230199302,2022-09-26 06:31:37,1,0.0165,0.01693665,66.97,BTC-30DEC22-30000-C,18752.95,sell,,,0.1,,
4548,230199303,2022-09-26 06:31:37,1,0.0165,0.01693665,66.97,BTC-30DEC22-30000-C,18752.95,sell,,,0.1,,
4549,230199304,2022-09-26 06:31:37,1,0.0165,0.01693665,66.97,BTC-30DEC22-30000-C,18752.95,sell,,,0.1,,
4550,230199307,2022-09-26 06:31:38,1,0.0165,0.01693309,66.97,BTC-30DEC22-30000-C,18752.53,sell,,,0.1,,
4551,230199308,2022-09-26 06:31:39,1,0.0165,0.01693309,66.97,BTC-30DEC22-30000-C,18752.28,sell,,,0.1,,
4552,230199350,2022-09-26 06:32:00,1,0.0165,0.01697631,66.93,BTC-30DEC22-30000-C,18759.72,sell,,,0.1,,
4553,230199351,2022-09-26 06:32:03,1,0.0165,0.01697574,66.93,BTC-30DEC22-30000-C,18759.62,sell,,,0.1,,
4554,230199357,2022-09-26 06:32:07,1,0.0165,0.01696806,66.93,BTC-30DEC22-30000-C,18758.6,sell,,,0.1,,
4555,230199358,2022-09-26 06:32:07,1,0.0165,0.01696806,66.93,BTC-30DEC22-30000-C,18758.6,sell,,,0.1,,
4556,230199359,2022-09-26 06:32:07,1,0.0165,0.01696806,66.93,BTC-30DEC22-30000-C,18758.6,sell,,,0.1,,
4557,230199393,2022-09-26 06:32:21,1,0.0165,0.01701495,66.89,BTC-30DEC22-30000-C,18765.08,sell,,,0.1,,
4558,230199394,2022-09-26 06:32:22,1,0.0165,0.01701248,66.89,BTC-30DEC22-30000-C,18765.5,sell,,,0.1,,
4559,230199396,2022-09-26 06:32:24,1,0.0165,0.0170158,66.89,BTC-30DEC22-30000-C,18765.57,sell,,,0.1,,
4560,230199400,2022-09-26 06:32:25,1,0.0165,0.0170165,66.89,BTC-30DEC22-30000-C,18765.64,sell,,,0.1,,
4561,230199401,2022-09-26 06:32:25,1,0.0165,0.0170165,66.89,BTC-30DEC22-30000-C,18765.64,sell,,,0.1,,
4562,230199402,2022-09-26 06:32:25,1,0.0165,0.0170165,66.89,BTC-30DEC22-30000-C,18765.64,sell,,,0.1,,
4563,230199403,2022-09-26 06:32:28,1,0.0165,0.01700315,66.9,BTC-30DEC22-30000-C,18763.11,sell,,,0.1,,
4564,230199404,2022-09-26 06:32:30,1,0.0165,0.01699553,66.91,BTC-30DEC22-30000-C,18761.5,sell,,,0.1,,
4565,230199405,2022-09-26 06:32:30,1,0.0165,0.01699553,66.91,BTC-30DEC22-30000-C,18761.5,sell,,,0.1,,
4566,230199409,2022-09-26 06:32:31,1,0.0165,0.01699659,66.91,BTC-30DEC22-30000-C,18761.1,sell,,,0.1,,
4567,230199410,2022-09-26 06:32:31,1,0.0165,0.01699659,66.91,BTC-30DEC22-30000-C,18761.1,sell,,,0.1,,
4568,230199412,2022-09-26 06:32:34,1,0.0165,0.01698982,66.92,BTC-30DEC22-30000-C,18759.87,sell,,,0.1,,
4569,230199413,2022-09-26 06:32:34,1,0.0165,0.01698982,66.92,BTC-30DEC22-30000-C,18759.87,sell,,,0.1,,
4570,230199414,2022-09-26 06:32:34,1,0.0165,0.01698982,66.92,BTC-30DEC22-30000-C,18759.87,sell,,,0.1,,
4571,230199415,2022-09-26 06:32:34,1,0.0165,0.01698982,66.92,BTC-30DEC22-30000-C,18759.87,sell,,,0.1,,
4572,230199416,2022-09-26 06:32:34,1,0.0165,0.01698982,66.92,BTC-30DEC22-30000-C,18759.87,sell,,,0.1,,
4573,230199421,2022-09-26 06:32:37,1,0.0165,0.01698332,66.92,BTC-30DEC22-30000-C,18757.84,sell,,,0.1,,
4574,230199422,2022-09-26 06:32:37,1,0.0165,0.01698332,66.92,BTC-30DEC22-30000-C,18757.84,sell,,,0.1,,
4575,230199423,2022-09-26 06:32:37,1,0.0165,0.01698332,66.92,BTC-30DEC22-30000-C,18757.84,sell,,,0.1,,
4576,230199424,2022-09-26 06:32:37,1,0.0165,0.01698332,66.92,BTC-30DEC22-30000-C,18757.84,sell,,,0.1,,
4577,230199425,2022-09-26 06:32:37,1,0.0165,0.01698332,66.92,BTC-30DEC22-30000-C,18757.84,sell,,,0.1,,
4578,230199426,2022-09-26 06:32:37,1,0.0165,0.01698332,66.92,BTC-30DEC22-30000-C,18757.84,sell,,,0.1,,
4579,230199427,2022-09-26 06:32:37,1,0.0165,0.01698332,66.92,BTC-30DEC22-30000-C,18757.84,sell,,,0.1,,
4580,230199428,2022-09-26 06:32:39,1,0.0165,0.01698575,66.94,BTC-30DEC22-30000-C,18754.58,sell,,,0.1,,
4581,230199439,2022-09-26 06:32:52,1,0.0165,0.01700876,66.91,BTC-30DEC22-30000-C,18757.2,sell,,,0.1,,
4582,230199440,2022-09-26 06:32:56,1,0.0165,0.0169927,66.91,BTC-30DEC22-30000-C,18756.43,sell,,,0.1,,
4583,230199441,2022-09-26 06:33:02,1,0.0165,0.01698855,66.92,BTC-30DEC22-30000-C,18755.08,sell,,,0.1,,
4584,230199450,2022-09-26 06:33:03,1,0.0165,0.01698651,66.92,BTC-30DEC22-30000-C,18755.28,sell,,,0.1,,
4585,230199451,2022-09-26 06:33:03,1,0.0165,0.01698651,66.92,BTC-30DEC22-30000-C,18755.28,sell,,,0.1,,
4586,230199452,2022-09-26 06:33:03,1,0.0165,0.01698651,66.92,BTC-30DEC22-30000-C,18755.28,sell,,,0.1,,
4587,230199453,2022-09-26 06:33:03,1,0.0165,0.01698651,66.92,BTC-30DEC22-30000-C,18755.28,sell,,,0.1,,
4588,230199456,2022-09-26 06:33:07,1,0.0165,0.01698599,66.92,BTC-30DEC22-30000-C,18755.52,sell,,,0.1,,
4589,230199465,2022-09-26 06:33:07,1,0.0165,0.01698759,66.92,BTC-30DEC22-30000-C,18755.52,sell,,,0.1,,
4590,230199466,2022-09-26 06:33:07,1,0.0165,0.01698759,66.92,BTC-30DEC22-30000-C,18755.52,sell,,,0.1,,
4591,230199467,2022-09-26 06:33:07,1,0.0165,0.01698759,66.92,BTC-30DEC22-30000-C,18755.52,sell,,,0.1,,
4592,230199473,2022-09-26 06:33:07,1,0.0165,0.01698759,66.92,BTC-30DEC22-30000-C,18755.52,sell,,,0.1,,
4593,230199481,2022-09-26 06:33:08,1,0.0165,0.0169625,66.94,BTC-30DEC22-30000-C,18750.53,sell,,,0.2,,
4594,230199482,2022-09-26 06:33:08,1,0.0165,0.0169625,66.94,BTC-30DEC22-30000-C,18750.53,sell,,,0.1,,
4595,230199483,2022-09-26 06:33:08,1,0.0165,0.0169625,66.94,BTC-30DEC22-30000-C,18750.53,sell,,,0.1,,
4596,230199484,2022-09-26 06:33:08,1,0.0165,0.0169625,66.94,BTC-30DEC22-30000-C,18750.53,sell,,,0.1,,
4597,230199485,2022-09-26 06:33:08,1,0.0165,0.0169625,66.94,BTC-30DEC22-30000-C,18750.53,sell,,,0.1,,
4598,230199492,2022-09-26 06:33:14,1,0.0165,0.01693589,66.98,BTC-30DEC22-30000-C,18745.6,sell,,,0.1,,
4599,230199493,2022-09-26 06:33:15,1,0.0165,0.01693022,66.98,BTC-30DEC22-30000-C,18745.6,sell,,,0.1,,
4600,230199520,2022-09-26 06:33:31,1,0.0165,0.01694554,66.96,BTC-30DEC22-30000-C,18749.55,sell,,,0.1,,
4601,230199522,2022-09-26 06:33:31,1,0.0165,0.01694554,66.96,BTC-30DEC22-30000-C,18749.55,sell,,,0.1,,
4602,230199529,2022-09-26 06:33:35,1,0.0165,0.01692235,66.99,BTC-30DEC22-30000-C,18744.18,sell,,,0.1,,
4603,230199530,2022-09-26 06:33:35,1,0.0165,0.01692235,66.99,BTC-30DEC22-30000-C,18744.18,sell,,,0.1,,
4604,230199531,2022-09-26 06:33:35,1,0.0165,0.01692235,66.99,BTC-30DEC22-30000-C,18744.18,sell,,,0.1,,
4605,230199532,2022-09-26 06:33:35,1,0.0165,0.01692235,66.99,BTC-30DEC22-30000-C,18744.18,sell,,,0.1,,
4606,230199533,2022-09-26 06:33:35,1,0.0165,0.01692235,66.99,BTC-30DEC22-30000-C,18744.18,sell,,,0.1,,
4607,230199536,2022-09-26 06:33:42,1,0.0165,0.01691996,66.99,BTC-30DEC22-30000-C,18743.8,sell,,,0.1,,
4608,230199558,2022-09-26 06:34:24,1,0.0165,0.01689607,67.02,BTC-30DEC22-30000-C,18742.91,sell,,,0.1,,
4609,230199561,2022-09-26 06:34:35,1,0.0165,0.0168983,67.02,BTC-30DEC22-30000-C,18741.84,sell,,,0.1,,
4610,230199562,2022-09-26 06:34:36,1,0.0165,0.0168983,67.02,BTC-30DEC22-30000-C,18741.84,sell,,,0.1,,
4611,230199563,2022-09-26 06:34:36,1,0.0165,0.0168983,67.02,BTC-30DEC22-30000-C,18741.84,sell,,,0.1,,
4612,230199564,2022-09-26 06:34:40,1,0.0165,0.01689926,67.02,BTC-30DEC22-30000-C,18742.0,sell,,,0.1,,
4613,230199566,2022-09-26 06:34:40,1,0.0165,0.01690343,67.02,BTC-30DEC22-30000-C,18742.87,sell,,,0.1,,
4614,230199567,2022-09-26 06:34:40,1,0.0165,0.01690343,67.02,BTC-30DEC22-30000-C,18742.87,sell,,,0.1,,
4615,230199568,2022-09-26 06:34:40,1,0.0165,0.01690343,67.02,BTC-30DEC22-30000-C,18742.87,sell,,,0.1,,
4616,230199569,2022-09-26 06:34:40,1,0.0165,0.01690343,67.02,BTC-30DEC22-30000-C,18742.87,sell,,,0.1,,
4617,230199572,2022-09-26 06:34:42,1,0.0165,0.01690086,67.02,BTC-30DEC22-30000-C,18742.54,sell,,,0.1,,
4618,230199573,2022-09-26 06:34:42,1,0.0165,0.01690086,67.02,BTC-30DEC22-30000-C,18742.54,sell,,,0.1,,
4619,230199574,2022-09-26 06:34:42,1,0.0165,0.01690086,67.02,BTC-30DEC22-30000-C,18742.54,sell,,,0.1,,
4620,230199638,2022-09-26 06:36:35,1,0.0165,0.01690615,67.04,BTC-30DEC22-30000-C,18736.96,sell,,,0.1,,
4621,230199639,2022-09-26 06:36:36,1,0.0165,0.01688772,67.04,BTC-30DEC22-30000-C,18736.96,sell,,,0.1,,
4622,230199642,2022-09-26 06:36:36,1,0.0165,0.01688772,67.05,BTC-30DEC22-30000-C,18734.81,sell,,,0.1,,
4623,230199646,2022-09-26 06:36:45,1,0.0165,0.01688982,67.03,BTC-30DEC22-30000-C,18735.8,sell,,,0.1,,
4624,230199647,2022-09-26 06:36:45,1,0.0165,0.01688982,67.03,BTC-30DEC22-30000-C,18735.8,sell,,,0.1,,
4625,230199650,2022-09-26 06:36:47,1,0.0165,0.01688783,67.04,BTC-30DEC22-30000-C,18734.63,sell,,,0.1,,
4626,230199651,2022-09-26 06:36:47,1,0.0165,0.01688783,67.04,BTC-30DEC22-30000-C,18734.63,sell,,,0.1,,
4627,230199652,2022-09-26 06:36:47,1,0.0165,0.01688783,67.04,BTC-30DEC22-30000-C,18734.63,sell,,,0.1,,
4628,230199659,2022-09-26 06:36:51,1,0.0165,0.01688462,67.04,BTC-30DEC22-30000-C,18734.03,sell,,,0.1,,
4629,230199662,2022-09-26 06:36:53,1,0.0165,0.01687711,67.05,BTC-30DEC22-30000-C,18733.53,sell,,,0.1,,
4630,230199663,2022-09-26 06:36:53,1,0.0165,0.01687711,67.05,BTC-30DEC22-30000-C,18733.53,sell,,,0.1,,
