trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,amount,block_trade_id,combo_id,combo_trade_id
213,219798226,2022-06-18 19:41:15,3,0.142,0.14254652,85.6,BTC-30SEP22-20000-C,18143.93,sell,0.1,,,
214,219824770,2022-06-18 20:52:16,2,0.139,0.13992455,88.79,BTC-30SEP22-20000-C,17654.41,sell,0.1,,,
215,219824772,2022-06-18 20:52:16,3,0.139,0.13992455,88.79,BTC-30SEP22-20000-C,17654.41,sell,0.1,,,
216,219824773,2022-06-18 20:52:16,3,0.139,0.13992455,88.79,BTC-30SEP22-20000-C,17654.41,sell,0.1,,,
217,219824774,2022-06-18 20:52:16,3,0.139,0.13988743,88.79,BTC-30SEP22-20000-C,17654.41,sell,0.1,,,
218,219824776,2022-06-18 20:52:16,3,0.139,0.13988743,88.79,BTC-30SEP22-20000-C,17654.41,sell,0.1,,,
219,219824777,2022-06-18 20:52:16,3,0.139,0.13988743,88.8,BTC-30SEP22-20000-C,17636.02,sell,0.1,,,
220,219824778,2022-06-18 20:52:16,3,0.139,0.13988743,88.8,BTC-30SEP22-20000-C,17636.02,sell,0.1,,,
221,219824784,2022-06-18 20:52:18,3,0.139,0.13950221,88.99,BTC-30SEP22-20000-C,17631.37,sell,0.1,,,
222,219824788,2022-06-18 20:52:19,3,0.139,0.13947465,89.08,BTC-30SEP22-20000-C,17627.79,sell,0.1,,,
223,219824852,2022-06-18 20:52:36,3,0.139,0.13898889,89.31,BTC-30SEP22-20000-C,17609.37,sell,0.2,,,
224,219824853,2022-06-18 20:52:36,3,0.139,0.13898889,89.31,BTC-30SEP22-20000-C,17609.37,sell,0.1,,,
225,219824854,2022-06-18 20:52:36,3,0.139,0.13898889,89.31,BTC-30SEP22-20000-C,17609.37,sell,0.1,,,
226,219824855,2022-06-18 20:52:37,3,0.139,0.13898889,89.31,BTC-30SEP22-20000-C,17609.76,sell,0.1,,,
227,219824856,2022-06-18 20:52:37,3,0.139,0.13898889,89.31,BTC-30SEP22-20000-C,17609.76,sell,0.1,,,
228,219825475,2022-06-18 20:54:08,0,0.14,0.14067581,89.43,BTC-30SEP22-20000-C,17649.22,sell,0.2,,,
229,219825476,2022-06-18 20:54:08,1,0.14,0.14067581,89.43,BTC-30SEP22-20000-C,17649.22,sell,0.2,,,
230,219825477,2022-06-18 20:54:08,1,0.14,0.14073823,89.43,BTC-30SEP22-20000-C,17649.22,sell,0.1,,,
231,219825478,2022-06-18 20:54:08,1,0.14,0.14073823,89.43,BTC-30SEP22-20000-C,17649.22,sell,0.1,,,
232,219825479,2022-06-18 20:54:09,1,0.14,0.14073823,89.43,BTC-30SEP22-20000-C,17649.22,sell,0.1,,,
233,219825480,2022-06-18 20:54:09,1,0.14,0.14073823,89.43,BTC-30SEP22-20000-C,17649.22,sell,0.1,,,
234,219825481,2022-06-18 20:54:09,1,0.14,0.14073823,89.43,BTC-30SEP22-20000-C,17649.22,sell,0.1,,,
235,219825482,2022-06-18 20:54:09,1,0.14,0.14073823,89.43,BTC-30SEP22-20000-C,17649.22,sell,0.1,,,
236,219825790,2022-06-18 20:54:49,2,0.139,0.14092506,88.89,BTC-30SEP22-20000-C,17649.23,sell,0.7,,,
237,219825792,2022-06-18 20:54:49,3,0.139,0.14092506,88.89,BTC-30SEP22-20000-C,17649.23,sell,0.9,,,
238,219825793,2022-06-18 20:54:49,3,0.139,0.14092506,88.89,BTC-30SEP22-20000-C,17649.23,sell,0.7,,,
239,219825794,2022-06-18 20:54:49,3,0.139,0.14092506,88.89,BTC-30SEP22-20000-C,17649.23,sell,0.6,,,
240,219825795,2022-06-18 20:54:49,3,0.139,0.14092506,88.89,BTC-30SEP22-20000-C,17649.23,sell,0.4,,,
241,219825796,2022-06-18 20:54:49,3,0.139,0.14092506,88.89,BTC-30SEP22-20000-C,17649.23,sell,0.4,,,
242,219825797,2022-06-18 20:54:49,3,0.139,0.14092506,88.89,BTC-30SEP22-20000-C,17649.23,sell,0.3,,,
243,219825798,2022-06-18 20:54:49,3,0.139,0.14092506,88.89,BTC-30SEP22-20000-C,17649.23,sell,0.2,,,
244,219825799,2022-06-18 20:54:49,3,0.139,0.14092506,88.89,BTC-30SEP22-20000-C,17649.23,sell,0.1,,,
245,219825800,2022-06-18 20:54:49,3,0.139,0.14092506,88.89,BTC-30SEP22-20000-C,17649.23,sell,0.1,,,
246,219825801,2022-06-18 20:54:49,3,0.139,0.14092506,88.89,BTC-30SEP22-20000-C,17649.23,sell,0.1,,,
247,219825802,2022-06-18 20:54:49,3,0.139,0.14092506,88.89,BTC-30SEP22-20000-C,17649.23,sell,0.1,,,
248,219825803,2022-06-18 20:54:49,3,0.139,0.14092506,88.89,BTC-30SEP22-20000-C,17649.23,sell,0.1,,,
249,219825804,2022-06-18 20:54:49,3,0.139,0.14092506,88.89,BTC-30SEP22-20000-C,17649.23,sell,0.1,,,
250,219825805,2022-06-18 20:54:49,3,0.139,0.14092506,88.89,BTC-30SEP22-20000-C,17649.23,sell,0.1,,,
251,219825806,2022-06-18 20:54:49,3,0.139,0.14092506,88.89,BTC-30SEP22-20000-C,17649.23,sell,0.1,,,
252,219825810,2022-06-18 20:54:49,3,0.139,0.14092506,88.89,BTC-30SEP22-20000-C,17649.23,sell,0.1,,,
253,219853845,2022-06-18 21:50:19,0,0.1435,0.14332314,81.88,BTC-30SEP22-20000-C,18605.97,sell,0.3,,,
254,219886884,2022-06-18 23:18:27,0,0.147,0.14618781,80.01,BTC-30SEP22-20000-C,18965.63,sell,0.2,,,
255,219886885,2022-06-18 23:18:27,1,0.147,0.14618781,80.01,BTC-30SEP22-20000-C,18965.63,sell,0.1,,,
256,219886886,2022-06-18 23:18:27,1,0.147,0.14618781,80.01,BTC-30SEP22-20000-C,18965.63,sell,0.7,,,
257,219886893,2022-06-18 23:18:31,1,0.147,0.14633504,79.94,BTC-30SEP22-20000-C,18973.48,sell,0.1,,,
258,219886894,2022-06-18 23:18:31,1,0.147,0.14633504,79.94,BTC-30SEP22-20000-C,18973.48,sell,0.9,,,
259,219886934,2022-06-18 23:18:53,2,0.146,0.14576465,79.76,BTC-30SEP22-20000-C,18939.78,sell,0.1,,,
260,219887055,2022-06-18 23:20:36,0,0.147,0.1465565,79.9,BTC-30SEP22-20000-C,18973.74,sell,0.1,,,
261,219887056,2022-06-18 23:20:36,1,0.147,0.1465565,79.9,BTC-30SEP22-20000-C,18973.74,sell,0.1,,,
262,219887057,2022-06-18 23:20:38,1,0.147,0.14650018,79.91,BTC-30SEP22-20000-C,18974.89,sell,0.1,,,
263,219887058,2022-06-18 23:20:38,1,0.147,0.14650018,79.91,BTC-30SEP22-20000-C,18974.89,sell,0.1,,,
264,219887071,2022-06-18 23:20:42,1,0.147,0.14657441,79.85,BTC-30SEP22-20000-C,18981.09,sell,0.1,,,
265,219890653,2022-06-18 23:44:55,2,0.146,0.14599108,79.31,BTC-30SEP22-20000-C,18967.31,sell,0.1,,,
266,219890654,2022-06-18 23:44:55,3,0.146,0.14599108,79.31,BTC-30SEP22-20000-C,18967.31,sell,0.1,,,
267,219890657,2022-06-18 23:44:56,3,0.146,0.14599108,79.31,BTC-30SEP22-20000-C,18967.31,sell,0.1,,,
268,219890658,2022-06-18 23:44:56,3,0.146,0.14599108,79.31,BTC-30SEP22-20000-C,18967.31,sell,0.1,,,
269,219890659,2022-06-18 23:44:56,3,0.146,0.14599108,79.41,BTC-30SEP22-20000-C,18964.31,sell,0.1,,,
270,219890660,2022-06-18 23:44:56,3,0.146,0.14599108,79.41,BTC-30SEP22-20000-C,18964.31,sell,0.1,,,
271,219890718,2022-06-18 23:44:57,3,0.146,0.14585235,79.49,BTC-30SEP22-20000-C,18959.48,sell,0.3,,,
272,219905131,2022-06-19 01:20:51,2,0.144,0.1454744,80.08,BTC-30SEP22-20000-C,18785.72,sell,0.1,,,
273,219909700,2022-06-19 01:48:39,2,0.14,0.14057757,80.6,BTC-30SEP22-20000-C,18547.02,sell,0.1,,,
274,219909774,2022-06-19 01:49:07,3,0.14,0.14078612,80.61,BTC-30SEP22-20000-C,18551.14,sell,0.2,,,
275,219910244,2022-06-19 01:52:29,3,0.14,0.14077637,80.62,BTC-30SEP22-20000-C,18557.26,sell,0.1,,,
276,219916584,2022-06-19 02:30:40,2,0.135,0.13548082,80.95,BTC-30SEP22-20000-C,18287.16,sell,0.1,,,
277,219916742,2022-06-19 02:31:23,3,0.135,0.13574724,80.9,BTC-30SEP22-20000-C,18285.28,sell,0.1,,,
278,219916743,2022-06-19 02:31:23,3,0.135,0.13574724,80.9,BTC-30SEP22-20000-C,18285.28,sell,0.1,,,
279,219917072,2022-06-19 02:32:43,2,0.134,0.13494622,80.93,BTC-30SEP22-20000-C,18228.72,sell,0.1,,,
280,219917129,2022-06-19 02:33:17,3,0.134,0.13493191,80.93,BTC-30SEP22-20000-C,18229.16,sell,0.3,,,
281,219917130,2022-06-19 02:33:17,3,0.134,0.13493191,80.93,BTC-30SEP22-20000-C,18229.16,sell,0.2,,,
282,219917152,2022-06-19 02:33:21,3,0.134,0.13481141,80.98,BTC-30SEP22-20000-C,18224.37,sell,0.1,,,
283,219923612,2022-06-19 03:08:35,0,0.1395,0.13953929,80.77,BTC-30SEP22-20000-C,18522.78,buy,0.1,,,
284,219928679,2022-06-19 03:52:22,2,0.1365,0.13625706,80.52,BTC-30SEP22-20000-C,18408.1,sell,0.4,,,
285,219928680,2022-06-19 03:52:24,3,0.1365,0.13617762,80.52,BTC-30SEP22-20000-C,18409.81,sell,0.3,,,
286,219928686,2022-06-19 03:52:29,3,0.1365,0.13622396,80.51,BTC-30SEP22-20000-C,18408.88,sell,0.1,,,
287,219928710,2022-06-19 03:52:32,3,0.1365,0.136208,80.51,BTC-30SEP22-20000-C,18407.21,sell,0.2,,,
288,219937576,2022-06-19 04:58:35,0,0.137,0.13617384,80.28,BTC-30SEP22-20000-C,18464.62,sell,2.5,,,
289,219970020,2022-06-19 08:25:33,2,0.133,0.13232205,79.33,BTC-30SEP22-20000-C,18395.58,sell,0.5,,,
290,219975390,2022-06-19 09:15:11,0,0.1365,0.13863711,78.07,BTC-30SEP22-20000-C,18699.99,sell,0.1,,,
291,220028022,2022-06-19 12:16:20,0,0.1665,0.16495202,81.75,BTC-30SEP22-20000-C,19776.02,buy,1.9,,,
292,220072571,2022-06-19 15:49:01,0,0.168,0.16678212,82.59,BTC-30SEP22-20000-C,19786.72,buy,0.1,,,
293,220072572,2022-06-19 15:49:01,1,0.168,0.16678212,82.59,BTC-30SEP22-20000-C,19786.72,buy,0.1,,,
294,220073161,2022-06-19 15:51:03,0,0.1685,0.16743185,82.58,BTC-30SEP22-20000-C,19809.8,buy,0.1,,,
295,220073501,2022-06-19 15:51:38,0,0.17,0.16872743,82.74,BTC-30SEP22-20000-C,19861.31,buy,0.1,,,
296,220073517,2022-06-19 15:51:39,1,0.17,0.16872743,82.74,BTC-30SEP22-20000-C,19861.31,buy,0.1,,,
297,220083855,2022-06-19 16:45:20,2,0.165,0.16418555,82.54,BTC-30SEP22-20000-C,19625.39,buy,0.1,,,
298,220105013,2022-06-19 19:02:09,0,0.176,0.17541215,83.24,BTC-30SEP22-20000-C,20108.61,sell,0.1,,,
299,220141630,2022-06-19 20:53:01,0,0.1845,0.18481411,82.95,BTC-30SEP22-20000-C,20532.15,sell,0.1,,,
300,220153404,2022-06-19 22:17:50,0,0.1855,0.18521209,83.25,BTC-30SEP22-20000-C,20560.63,sell,0.1,,,
301,220153584,2022-06-19 22:18:08,1,0.1855,0.18574422,83.16,BTC-30SEP22-20000-C,20568.01,sell,0.1,,,
302,220153587,2022-06-19 22:18:09,1,0.1855,0.18574422,83.16,BTC-30SEP22-20000-C,20568.01,sell,0.1,,,
303,220153597,2022-06-19 22:18:11,1,0.1855,0.18580134,83.17,BTC-30SEP22-20000-C,20566.58,sell,0.1,,,
304,220153602,2022-06-19 22:18:12,1,0.1855,0.18582151,83.19,BTC-30SEP22-20000-C,20564.39,sell,0.1,,,
305,220153603,2022-06-19 22:18:15,1,0.1855,0.18572309,83.24,BTC-30SEP22-20000-C,20560.31,sell,0.1,,,
306,220153604,2022-06-19 22:18:15,1,0.1855,0.18572309,83.24,BTC-30SEP22-20000-C,20560.31,sell,0.1,,,
307,220153605,2022-06-19 22:18:15,1,0.1855,0.18572309,83.24,BTC-30SEP22-20000-C,20560.31,sell,0.1,,,
308,220153606,2022-06-19 22:18:15,1,0.1855,0.18572309,83.22,BTC-30SEP22-20000-C,20562.03,sell,0.1,,,
309,220153634,2022-06-19 22:18:31,0,0.1865,0.18644637,83.48,BTC-30SEP22-20000-C,20586.49,sell,0.1,,,
310,220153635,2022-06-19 22:18:32,1,0.1865,0.18644637,83.48,BTC-30SEP22-20000-C,20586.49,sell,0.1,,,
311,220153636,2022-06-19 22:18:32,1,0.1865,0.18652365,83.45,BTC-30SEP22-20000-C,20587.39,sell,0.1,,,
312,220153637,2022-06-19 22:18:32,1,0.1865,0.18652365,83.45,BTC-30SEP22-20000-C,20587.39,sell,0.1,,,
313,220153638,2022-06-19 22:18:32,1,0.1865,0.18652365,83.45,BTC-30SEP22-20000-C,20587.39,sell,0.1,,,
314,220153639,2022-06-19 22:18:32,1,0.1865,0.18652365,83.45,BTC-30SEP22-20000-C,20587.39,sell,0.1,,,
315,220153640,2022-06-19 22:18:32,1,0.1865,0.18652365,83.44,BTC-30SEP22-20000-C,20587.39,sell,0.1,,,
316,220153641,2022-06-19 22:18:32,1,0.1865,0.18652365,83.44,BTC-30SEP22-20000-C,20587.39,sell,0.1,,,
317,220153645,2022-06-19 22:18:33,1,0.1865,0.18652365,83.44,BTC-30SEP22-20000-C,20587.39,sell,0.1,,,
318,220153658,2022-06-19 22:18:33,1,0.1865,0.18652365,83.44,BTC-30SEP22-20000-C,20587.39,sell,0.1,,,
319,220153706,2022-06-19 22:18:41,2,0.186,0.18634271,83.36,BTC-30SEP22-20000-C,20572.19,sell,0.1,,,
320,220153710,2022-06-19 22:18:45,3,0.186,0.18631935,83.4,BTC-30SEP22-20000-C,20567.71,sell,0.1,,,
321,220153711,2022-06-19 22:18:45,3,0.186,0.18631935,83.4,BTC-30SEP22-20000-C,20567.71,sell,0.1,,,
322,220153712,2022-06-19 22:18:45,3,0.186,0.18631935,83.4,BTC-30SEP22-20000-C,20567.71,sell,0.1,,,
323,220153713,2022-06-19 22:18:45,3,0.186,0.18631935,83.4,BTC-30SEP22-20000-C,20567.71,sell,0.1,,,
324,220153742,2022-06-19 22:18:51,3,0.186,0.18626345,83.43,BTC-30SEP22-20000-C,20565.08,sell,0.1,,,
325,220153743,2022-06-19 22:18:51,3,0.186,0.18626345,83.43,BTC-30SEP22-20000-C,20565.08,sell,0.1,,,
326,220153745,2022-06-19 22:18:51,3,0.186,0.18626345,83.43,BTC-30SEP22-20000-C,20565.08,sell,0.1,,,
327,220153748,2022-06-19 22:18:51,3,0.186,0.18626345,83.43,BTC-30SEP22-20000-C,20565.08,sell,0.1,,,
328,220153791,2022-06-19 22:19:01,3,0.186,0.18647162,83.37,BTC-30SEP22-20000-C,20568.89,sell,0.1,,,
329,220153922,2022-06-19 22:19:23,0,0.1865,0.18680714,83.44,BTC-30SEP22-20000-C,20588.86,sell,1.0,,,
330,220153964,2022-06-19 22:19:34,1,0.1865,0.18664099,83.5,BTC-30SEP22-20000-C,20582.86,sell,1.0,,,
331,220153965,2022-06-19 22:19:34,2,0.186,0.18664099,83.26,BTC-30SEP22-20000-C,20581.89,sell,1.0,,,
332,220154007,2022-06-19 22:19:47,0,0.1865,0.18662053,83.37,BTC-30SEP22-20000-C,20592.22,sell,0.1,,,
333,220159835,2022-06-19 22:48:04,0,0.187,0.18712932,83.2,BTC-30SEP22-20000-C,20638.69,sell,0.1,,,
334,220159837,2022-06-19 22:48:04,1,0.187,0.18712932,83.24,BTC-30SEP22-20000-C,20635.22,sell,0.1,,,
335,220159838,2022-06-19 22:48:04,1,0.187,0.18712932,83.24,BTC-30SEP22-20000-C,20635.22,sell,0.1,,,
336,220159844,2022-06-19 22:48:06,1,0.187,0.18697567,83.28,BTC-30SEP22-20000-C,20631.56,sell,0.1,,,
337,220159848,2022-06-19 22:48:06,1,0.187,0.18697567,83.28,BTC-30SEP22-20000-C,20631.56,sell,0.1,,,
338,220159849,2022-06-19 22:48:06,1,0.187,0.18697567,83.28,BTC-30SEP22-20000-C,20631.56,sell,0.1,,,
339,220159850,2022-06-19 22:48:06,1,0.187,0.18697567,83.28,BTC-30SEP22-20000-C,20631.56,sell,0.1,,,
340,220159851,2022-06-19 22:48:06,1,0.187,0.18697567,83.28,BTC-30SEP22-20000-C,20631.56,sell,0.1,,,
341,220159852,2022-06-19 22:48:06,1,0.187,0.18697567,83.28,BTC-30SEP22-20000-C,20631.56,sell,0.1,,,
342,220159853,2022-06-19 22:48:06,1,0.187,0.18697567,83.28,BTC-30SEP22-20000-C,20631.56,sell,0.1,,,
343,220159963,2022-06-19 22:48:08,2,0.1865,0.18663857,83.24,BTC-30SEP22-20000-C,20611.86,sell,1.0,,,
344,220160048,2022-06-19 22:48:54,2,0.1855,0.18551476,83.34,BTC-30SEP22-20000-C,20556.24,sell,0.1,,,
345,220160049,2022-06-19 22:48:54,3,0.1855,0.18551476,83.34,BTC-30SEP22-20000-C,20556.24,sell,0.9,,,
346,220165938,2022-06-19 23:56:24,2,0.185,0.18479441,82.89,BTC-30SEP22-20000-C,20550.75,buy,4.5,,,
347,220166092,2022-06-19 23:57:07,3,0.185,0.18499588,82.95,BTC-30SEP22-20000-C,20541.45,buy,0.5,,,
348,220181627,2022-06-20 01:36:07,2,0.1705,0.17144423,83.45,BTC-30SEP22-20000-C,19788.38,sell,0.1,,,
349,220202258,2022-06-20 03:41:21,0,0.177,0.17681139,84.24,BTC-30SEP22-20000-C,20042.74,sell,1.0,,,
350,220217394,2022-06-20 07:14:09,2,0.173,0.17400303,83.05,BTC-30SEP22-20000-C,19980.66,buy,0.6,,,
351,220246616,2022-06-20 10:02:19,0,0.1825,0.18314905,81.9,BTC-30SEP22-20000-C,20566.8,buy,0.3,,,
352,220287185,2022-06-20 16:08:43,2,0.182,0.18189899,81.2,BTC-30SEP22-20000-C,20583.71,buy,0.1,,,
353,220287190,2022-06-20 16:08:45,3,0.182,0.18202135,81.19,BTC-30SEP22-20000-C,20583.77,buy,0.1,,,
354,220287191,2022-06-20 16:08:45,3,0.182,0.18202135,81.19,BTC-30SEP22-20000-C,20583.77,buy,0.1,,,
355,220287192,2022-06-20 16:08:45,3,0.182,0.18202135,81.19,BTC-30SEP22-20000-C,20583.77,buy,0.1,,,
356,220287193,2022-06-20 16:08:45,3,0.182,0.18202135,81.19,BTC-30SEP22-20000-C,20583.77,buy,0.1,,,
357,220287194,2022-06-20 16:08:46,3,0.182,0.18202135,81.16,BTC-30SEP22-20000-C,20586.68,buy,0.1,,,
358,220287196,2022-06-20 16:08:46,3,0.182,0.18209214,81.16,BTC-30SEP22-20000-C,20586.68,buy,0.4,,,
359,220313273,2022-06-20 19:59:30,2,0.172,0.17040409,81.53,BTC-30SEP22-20000-C,20086.13,buy,1.3,,,
360,220314773,2022-06-20 20:13:39,0,0.1725,0.17112079,81.14,BTC-30SEP22-20000-C,20161.33,buy,0.1,,,
361,220314774,2022-06-20 20:13:39,1,0.1725,0.17112079,81.14,BTC-30SEP22-20000-C,20161.33,buy,0.1,,,
362,220315238,2022-06-20 20:17:26,0,0.173,0.17174641,81.26,BTC-30SEP22-20000-C,20177.7,buy,0.1,,,
363,220315265,2022-06-20 20:17:27,0,0.1735,0.17213015,81.36,BTC-30SEP22-20000-C,20191.4,buy,0.1,,,
364,220315267,2022-06-20 20:17:27,1,0.1735,0.17213015,81.36,BTC-30SEP22-20000-C,20191.4,buy,0.1,,,
365,220315268,2022-06-20 20:17:27,1,0.1735,0.17213015,81.36,BTC-30SEP22-20000-C,20191.4,buy,0.1,,,
366,220315273,2022-06-20 20:17:27,1,0.1735,0.17213015,81.36,BTC-30SEP22-20000-C,20191.4,buy,0.1,,,
367,220315279,2022-06-20 20:17:27,1,0.1735,0.17213015,81.36,BTC-30SEP22-20000-C,20191.4,buy,0.1,,,
368,220317076,2022-06-20 20:34:37,0,0.174,0.17286454,81.12,BTC-30SEP22-20000-C,20249.34,buy,0.1,,,
369,220335019,2022-06-20 23:32:59,0,0.18,0.1795003,80.56,BTC-30SEP22-20000-C,20559.85,buy,0.1,,,
370,220361573,2022-06-21 05:21:07,0,0.185,0.18435242,80.85,BTC-30SEP22-20000-C,20791.88,buy,0.1,,,
371,220363088,2022-06-21 05:33:37,1,0.185,0.18465034,80.75,BTC-30SEP22-20000-C,20788.56,buy,0.1,,,
372,220394582,2022-06-21 09:28:23,0,0.191,0.19114141,79.5,BTC-30SEP22-20000-C,21212.39,buy,0.1,,,
373,220394583,2022-06-21 09:28:23,1,0.191,0.19114141,79.51,BTC-30SEP22-20000-C,21212.39,buy,0.1,,,
374,220394585,2022-06-21 09:28:24,1,0.191,0.19113908,79.49,BTC-30SEP22-20000-C,21213.6,buy,0.1,,,
375,220394586,2022-06-21 09:28:24,1,0.191,0.19113908,79.49,BTC-30SEP22-20000-C,21213.6,buy,0.1,,,
376,220394587,2022-06-21 09:28:24,1,0.191,0.19113908,79.49,BTC-30SEP22-20000-C,21213.6,buy,0.1,,,
377,220394589,2022-06-21 09:28:24,1,0.191,0.19113908,79.49,BTC-30SEP22-20000-C,21213.6,buy,0.1,,,
378,220394590,2022-06-21 09:28:24,1,0.191,0.19113908,79.49,BTC-30SEP22-20000-C,21213.6,buy,0.1,,,
379,220394591,2022-06-21 09:28:25,1,0.191,0.19116117,79.49,BTC-30SEP22-20000-C,21217.66,buy,0.1,,,
380,220394592,2022-06-21 09:28:25,1,0.191,0.19116117,79.49,BTC-30SEP22-20000-C,21217.66,buy,0.1,,,
381,220394593,2022-06-21 09:28:26,1,0.191,0.19131199,79.42,BTC-30SEP22-20000-C,21220.57,buy,0.1,,,
382,220434531,2022-06-21 14:26:41,0,0.1993,0.19625047,80.82,BTC-30SEP22-20000-C,21493.24,sell,250.0,42692,,
383,220458482,2022-06-21 18:23:32,2,0.1919,0.19037668,80.54,BTC-30SEP22-20000-C,21172.5,buy,25.0,42709,,
384,220531389,2022-06-22 06:48:58,2,0.1695,0.16899204,80.11,BTC-30SEP22-20000-C,20143.25,sell,0.1,,,
385,220606915,2022-06-22 16:24:32,2,0.168,0.16860753,79.56,BTC-30SEP22-20000-C,20152.9,sell,0.1,,,
386,220607443,2022-06-22 16:30:51,2,0.167,0.16712773,79.56,BTC-30SEP22-20000-C,20117.07,buy,2.8,,,
387,220607444,2022-06-22 16:30:51,3,0.167,0.16712773,79.56,BTC-30SEP22-20000-C,20117.07,buy,1.3,,,
388,220607598,2022-06-22 16:32:37,3,0.167,0.16729123,79.35,BTC-30SEP22-20000-C,20140.3,buy,5.9,,,
389,220669430,2022-06-23 01:44:42,0,0.174,0.17416046,79.43,BTC-30SEP22-20000-C,20437.31,sell,2.6,,,
390,220738491,2022-06-23 15:14:06,0,0.1755,0.17372435,79.63,BTC-30SEP22-20000-C,20570.78,buy,0.1,,,
391,220738558,2022-06-23 15:14:36,1,0.1755,0.17435451,79.36,BTC-30SEP22-20000-C,20587.28,buy,0.1,,,
392,220765437,2022-06-23 19:09:57,2,0.1725,0.17213451,78.66,BTC-30SEP22-20000-C,20498.08,buy,1.0,,,
393,220779619,2022-06-23 20:13:01,0,0.18,0.17980316,77.43,BTC-30SEP22-20000-C,20985.06,buy,1.6,,,
394,220799241,2022-06-23 22:34:31,0,0.184,0.18313007,77.52,BTC-30SEP22-20000-C,21148.39,buy,1.4,,,
395,221016671,2022-06-26 12:22:00,0,0.1935,0.19446357,77.23,BTC-30SEP22-20000-C,21684.19,buy,0.5,,,
396,221085651,2022-06-27 12:59:22,2,0.1828,0.18283017,77.4,BTC-30SEP22-20000-C,21214.5,buy,250.0,43377,,
397,221255043,2022-06-29 05:20:45,2,0.1585,0.15737992,76.1,BTC-30SEP22-20000-C,20265.73,sell,10.0,,,
398,221255407,2022-06-29 05:21:42,0,0.1595,0.15831402,76.11,BTC-30SEP22-20000-C,20303.85,buy,7.4,,,
399,221255408,2022-06-29 05:21:42,1,0.1595,0.15831402,76.11,BTC-30SEP22-20000-C,20303.85,buy,2.6,,,
400,221380779,2022-06-30 02:54:26,2,0.1565,0.15585393,77.79,BTC-30SEP22-20000-C,20045.02,sell,0.1,,,
401,221391700,2022-06-30 06:30:06,2,0.1495,0.1496834,77.89,BTC-30SEP22-20000-C,19716.06,sell,0.5,,,
402,221401062,2022-06-30 06:54:25,2,0.145,0.14506752,78.68,BTC-30SEP22-20000-C,19417.28,sell,0.3,,,
403,221401066,2022-06-30 06:54:25,3,0.145,0.14506752,78.68,BTC-30SEP22-20000-C,19413.11,sell,0.1,,,
404,221401077,2022-06-30 06:54:25,3,0.145,0.14506752,78.68,BTC-30SEP22-20000-C,19413.11,sell,0.5,,,
405,221401081,2022-06-30 06:54:25,3,0.145,0.14506752,78.68,BTC-30SEP22-20000-C,19413.11,sell,0.1,,,
406,221403839,2022-06-30 07:02:39,3,0.145,0.14511363,78.84,BTC-30SEP22-20000-C,19403.27,buy,4.9,,,
407,221403840,2022-06-30 07:02:39,3,0.145,0.14511363,78.84,BTC-30SEP22-20000-C,19403.27,buy,0.1,,,
408,221413205,2022-06-30 08:03:41,3,0.145,0.1451373,79.23,BTC-30SEP22-20000-C,19367.94,sell,0.2,,,
409,221435730,2022-06-30 10:51:52,2,0.136,0.13635305,78.81,BTC-30SEP22-20000-C,18974.69,sell,0.1,,,
410,221435732,2022-06-30 10:51:52,3,0.136,0.13635305,78.81,BTC-30SEP22-20000-C,18974.69,sell,0.2,,,
411,221435733,2022-06-30 10:51:52,3,0.136,0.13635305,78.81,BTC-30SEP22-20000-C,18974.69,sell,0.1,,,
412,221435734,2022-06-30 10:51:52,3,0.136,0.13635305,78.81,BTC-30SEP22-20000-C,18974.69,sell,0.2,,,
413,221435735,2022-06-30 10:51:52,3,0.136,0.13635305,78.81,BTC-30SEP22-20000-C,18974.69,sell,0.1,,,
414,221435736,2022-06-30 10:51:52,3,0.136,0.13635305,78.81,BTC-30SEP22-20000-C,18974.69,sell,0.1,,,
415,221435737,2022-06-30 10:51:53,3,0.136,0.13635305,78.81,BTC-30SEP22-20000-C,18974.69,sell,0.1,,,
416,221435738,2022-06-30 10:51:53,3,0.136,0.13635305,78.81,BTC-30SEP22-20000-C,18974.69,sell,0.1,,,
417,221435739,2022-06-30 10:51:53,3,0.136,0.13635305,78.81,BTC-30SEP22-20000-C,18974.69,sell,0.1,,,
418,221437295,2022-06-30 11:16:06,0,0.138,0.13759615,79.1,BTC-30SEP22-20000-C,19050.98,sell,1.0,,,
419,221457731,2022-06-30 14:07:30,2,0.133,0.13358143,78.33,BTC-30SEP22-20000-C,18878.89,sell,0.5,,,
420,221457732,2022-06-30 14:07:30,3,0.133,0.13358143,78.33,BTC-30SEP22-20000-C,18878.89,sell,0.3,,,
421,221457733,2022-06-30 14:07:30,3,0.133,0.13358143,78.33,BTC-30SEP22-20000-C,18878.89,sell,0.3,,,
422,221457735,2022-06-30 14:07:30,3,0.133,0.13358143,78.33,BTC-30SEP22-20000-C,18878.89,sell,0.1,,,
423,221462962,2022-06-30 14:45:30,0,0.1345,0.13470296,77.77,BTC-30SEP22-20000-C,19014.17,buy,1.5,,,
424,221474802,2022-06-30 17:39:38,0,0.1375,0.13720574,77.64,BTC-30SEP22-20000-C,19168.51,sell,1.3,,,
425,221474803,2022-06-30 17:39:38,1,0.1375,0.13720574,77.64,BTC-30SEP22-20000-C,19168.51,sell,1.0,,,
