trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,block_trade_id,amount,liquidation,combo_trade_id,combo_id
2553,287355157,2024-03-03 11:56:47,1,0.2805,0.28038439,67.5,BTC-28JUN24-50000-C,61834.95,sell,0.1,,0.1,,,
2554,287355158,2024-03-03 11:56:52,1,0.2805,0.28039783,67.49,BTC-28JUN24-50000-C,61835.0,sell,0.1,,0.1,,,
2555,287355159,2024-03-03 11:56:56,1,0.2805,0.28041406,67.49,BTC-28JUN24-50000-C,61836.05,sell,0.1,,0.1,,,
2556,287355299,2024-03-03 11:59:35,2,0.28,0.28070318,67.0,BTC-28JUN24-50000-C,61856.4,sell,0.1,,0.1,,,
2557,287357583,2024-03-03 12:14:02,0,0.284,0.2840547,67.35,BTC-28JUN24-50000-C,62242.17,sell,1.0,,1.0,,,
2558,287389796,2024-03-03 16:57:47,0,0.29,0.29036782,67.22,BTC-28JUN24-50000-C,62850.31,buy,0.1,,0.1,,,
2559,287398376,2024-03-03 18:08:54,2,0.289,0.28908484,67.55,BTC-28JUN24-50000-C,62678.96,sell,0.2,,0.2,,,
2560,287405165,2024-03-03 19:23:49,0,0.292,0.29000916,69.18,BTC-28JUN24-50000-C,62753.16,sell,0.5,,0.5,,,
2561,287409573,2024-03-03 20:21:11,2,0.29,0.28996047,67.92,BTC-28JUN24-50000-C,62703.93,sell,1.0,,1.0,,,
2562,287421338,2024-03-03 22:40:25,0,0.2955,0.2954076,68.46,BTC-28JUN24-50000-C,63214.12,sell,1.0,,1.0,,,
2563,287474203,2024-03-04 01:13:49,0,0.299,0.29869218,69.31,BTC-28JUN24-50000-C,63446.76,sell,1.6,,1.6,,,
2564,287474218,2024-03-04 01:13:59,1,0.299,0.29832823,69.55,BTC-28JUN24-50000-C,63430.38,sell,2.4,,2.4,,,
2565,287631791,2024-03-04 11:49:26,0,0.316,0.31669357,71.03,BTC-28JUN24-50000-C,65095.2,buy,0.1,,0.1,,,
2566,287631969,2024-03-04 11:50:10,1,0.316,0.31705008,70.83,BTC-28JUN24-50000-C,65132.6,buy,0.5,,0.5,,,
2567,287632049,2024-03-04 11:50:37,0,0.3165,0.31719897,71.1,BTC-28JUN24-50000-C,65143.28,buy,0.5,,0.5,,,
2568,287632080,2024-03-04 11:50:45,1,0.3165,0.31718386,71.1,BTC-28JUN24-50000-C,65145.83,buy,0.2,,0.2,,,
2569,287656051,2024-03-04 13:33:29,0,0.32,0.31967055,72.2,BTC-28JUN24-50000-C,65414.09,buy,0.1,,0.1,,,
2570,287688057,2024-03-04 14:34:58,2,0.318,0.32000624,70.45,BTC-28JUN24-50000-C,65591.13,sell,0.2,,0.2,,,
2571,287865466,2024-03-04 22:14:10,0,0.3325,0.33302868,69.96,BTC-28JUN24-50000-C,67627.13,buy,0.7,,0.7,,,
2572,287871680,2024-03-04 22:44:44,0,0.334,0.33440376,69.85,BTC-28JUN24-50000-C,67838.06,buy,0.3,,0.3,,,
2573,287871723,2024-03-04 22:44:53,1,0.334,0.33450851,69.77,BTC-28JUN24-50000-C,67853.02,buy,1.7,,1.7,,,
2574,287887009,2024-03-04 23:28:21,0,0.3355,0.33568421,70.07,BTC-28JUN24-50000-C,67947.39,buy,0.7,,0.7,,,
2575,287894916,2024-03-04 23:43:58,2,0.335,0.33475927,70.6,BTC-28JUN24-50000-C,67835.58,sell,1.0,,1.0,,,
2576,287904598,2024-03-05 00:11:13,0,0.339,0.3384973,70.93,BTC-28JUN24-50000-C,68325.9,buy,0.1,,0.1,,,
2577,287904606,2024-03-05 00:11:14,1,0.339,0.3384973,70.93,BTC-28JUN24-50000-C,68325.9,buy,0.2,,0.2,,,
2578,288145300,2024-03-05 13:59:50,2,0.337,0.33680476,70.66,BTC-28JUN24-50000-C,67837.85,sell,0.3,,0.3,,,
2579,288145306,2024-03-05 13:59:56,3,0.337,0.33678151,70.68,BTC-28JUN24-50000-C,67836.34,sell,0.1,,0.1,,,
2580,288145307,2024-03-05 13:59:56,3,0.337,0.33678151,70.69,BTC-28JUN24-50000-C,67834.4,sell,0.1,,0.1,,,
2581,288145309,2024-03-05 13:59:59,3,0.337,0.33674678,70.7,BTC-28JUN24-50000-C,67833.75,sell,0.1,,0.1,,,
2582,288145312,2024-03-05 14:00:01,3,0.337,0.33675311,70.7,BTC-28JUN24-50000-C,67834.09,sell,0.1,,0.1,,,
2583,288145313,2024-03-05 14:00:01,3,0.337,0.33675311,70.7,BTC-28JUN24-50000-C,67834.09,sell,0.3,,0.3,,,
2584,288365313,2024-03-05 18:05:20,2,0.315,0.31442955,71.09,BTC-28JUN24-50000-C,65155.63,sell,0.1,,0.1,,,
2585,288365439,2024-03-05 18:05:35,3,0.315,0.3145153,70.97,BTC-28JUN24-50000-C,65201.5,sell,0.9,,0.9,,,
2586,288397430,2024-03-05 19:16:08,2,0.297,0.29833097,69.12,BTC-28JUN24-50000-C,63391.77,buy,1.0,,1.0,,,
2587,288542998,2024-03-05 21:26:57,0,0.3,0.30098663,69.14,BTC-28JUN24-50000-C,63659.58,buy,0.4,,0.4,,,
2588,288584679,2024-03-05 23:28:10,0,0.302,0.30144763,70.0,BTC-28JUN24-50000-C,63761.12,sell,0.5,,0.5,,,
2589,288688963,2024-03-06 05:30:43,0,0.318,0.31866869,69.45,BTC-28JUN24-50000-C,65948.94,buy,3.1,,3.1,,,
2590,288688964,2024-03-06 05:30:43,1,0.318,0.31866869,69.45,BTC-28JUN24-50000-C,65948.94,buy,0.2,,0.2,,,
2591,288688965,2024-03-06 05:30:43,1,0.318,0.31866869,69.45,BTC-28JUN24-50000-C,65948.94,buy,0.1,,0.1,,,
2592,288688966,2024-03-06 05:30:43,1,0.318,0.31866869,69.45,BTC-28JUN24-50000-C,65948.94,buy,0.3,,0.3,,,
2593,288689582,2024-03-06 05:31:26,1,0.318,0.31845462,69.66,BTC-28JUN24-50000-C,65894.64,buy,1.9,,1.9,,,
2594,288689716,2024-03-06 05:31:36,1,0.318,0.31855892,69.53,BTC-28JUN24-50000-C,65917.05,buy,3.7,,3.7,,,
2595,288748263,2024-03-06 08:05:20,0,0.326,0.32650426,70.2,BTC-28JUN24-50000-C,66724.16,sell,1.0,,1.0,,,
2596,288750847,2024-03-06 08:10:27,0,0.3295,0.32831026,71.43,BTC-28JUN24-50000-C,66972.46,sell,2.7,,2.7,M,,
2597,288991543,2024-03-06 20:48:12,0,0.3335,0.33327209,72.69,BTC-28JUN24-50000-C,67268.04,buy,0.3,,0.3,,,
2598,289035494,2024-03-06 23:30:21,2,0.323,0.32315209,71.98,BTC-28JUN24-50000-C,66107.63,buy,0.3,,0.3,,,
2599,289035495,2024-03-06 23:30:24,3,0.323,0.32309978,71.98,BTC-28JUN24-50000-C,66107.13,buy,0.7,,0.7,,,
2600,289139533,2024-03-07 10:38:56,0,0.3241,0.32374739,70.23,BTC-28JUN24-50000-C,66724.69,buy,12.5,130378,12.5,,,BTC-CS-28JUN24-42000_50000
2601,289139699,2024-03-07 10:40:38,0,0.3242,0.32401189,70.11,BTC-28JUN24-50000-C,66750.43,buy,12.5,130379,12.5,,,BTC-CS-28JUN24-45000_50000
2602,289139949,2024-03-07 10:45:01,0,0.3251,0.32476372,70.26,BTC-28JUN24-50000-C,66834.64,buy,9.5,130380,9.5,,,
2603,289141664,2024-03-07 11:01:32,0,0.326,0.32627692,70.04,BTC-28JUN24-50000-C,66987.99,buy,1.0,,1.0,,,
2604,289203795,2024-03-07 15:34:32,0,0.33,0.32964406,71.63,BTC-28JUN24-50000-C,67210.38,buy,0.2,,0.2,,,
2605,289452143,2024-03-08 15:11:03,0,0.342,0.34162686,71.16,BTC-28JUN24-50000-C,68889.03,buy,0.1,,0.1,,,
2606,289563488,2024-03-08 17:25:25,2,0.335,0.33534,71.3,BTC-28JUN24-50000-C,68099.04,buy,0.2,,0.2,,,
2607,289563497,2024-03-08 17:25:25,3,0.335,0.33534,71.3,BTC-28JUN24-50000-C,68099.04,buy,0.8,,0.8,,,
2608,289599796,2024-03-08 19:54:27,0,0.3415,0.34109534,71.79,BTC-28JUN24-50000-C,68866.22,sell,0.7,,0.7,,,
2609,289599797,2024-03-08 19:54:27,1,0.3415,0.34109534,71.79,BTC-28JUN24-50000-C,68855.82,sell,0.1,,0.1,,,
2610,289599802,2024-03-08 19:54:27,1,0.3415,0.34109534,71.79,BTC-28JUN24-50000-C,68855.82,sell,0.1,,0.1,,,
2611,289599808,2024-03-08 19:54:27,1,0.3415,0.34109534,71.79,BTC-28JUN24-50000-C,68855.82,sell,0.1,,0.1,,,
2612,289599809,2024-03-08 19:54:27,1,0.3415,0.34109534,71.79,BTC-28JUN24-50000-C,68855.82,sell,2.2,,2.2,,,
2613,289599810,2024-03-08 19:54:27,1,0.3415,0.34109534,71.79,BTC-28JUN24-50000-C,68855.82,sell,0.2,,0.2,,,
2614,289599811,2024-03-08 19:54:28,1,0.3415,0.34105763,71.79,BTC-28JUN24-50000-C,68855.82,sell,0.1,,0.1,,,
2615,289599812,2024-03-08 19:54:29,1,0.3415,0.34098283,71.85,BTC-28JUN24-50000-C,68853.97,sell,0.1,,0.1,,,
2616,289599815,2024-03-08 19:54:30,1,0.3415,0.34095686,71.88,BTC-28JUN24-50000-C,68848.64,sell,0.1,,0.1,,,
2617,289599820,2024-03-08 19:54:31,1,0.3415,0.34095686,71.88,BTC-28JUN24-50000-C,68848.64,sell,0.2,,0.2,,,
2618,289599821,2024-03-08 19:54:31,1,0.3415,0.34095686,71.88,BTC-28JUN24-50000-C,68848.64,sell,0.1,,0.1,,,
2619,289599871,2024-03-08 19:54:42,1,0.3415,0.34124316,71.64,BTC-28JUN24-50000-C,68882.87,sell,1.0,,1.0,,,
2620,289778369,2024-03-10 06:43:39,0,0.352,0.35227104,75.59,BTC-28JUN24-50000-C,69433.01,sell,1.0,,1.0,,,
2621,289784802,2024-03-10 08:10:42,1,0.352,0.3517996,74.73,BTC-28JUN24-50000-C,69541.77,sell,1.0,,1.0,,,
2622,289785392,2024-03-10 08:13:18,1,0.352,0.35199353,75.0,BTC-28JUN24-50000-C,69506.97,sell,5.0,,5.0,,,
2623,289785653,2024-03-10 08:16:15,1,0.352,0.35249263,74.92,BTC-28JUN24-50000-C,69503.83,sell,5.0,,5.0,,,
2624,289787185,2024-03-10 08:36:24,0,0.354,0.35263517,75.53,BTC-28JUN24-50000-C,69660.38,sell,5.0,,5.0,,,
2625,289787386,2024-03-10 08:38:42,1,0.354,0.3526353,75.42,BTC-28JUN24-50000-C,69681.43,sell,5.0,,5.0,,,
2626,289787683,2024-03-10 08:44:29,2,0.353,0.35238745,74.65,BTC-28JUN24-50000-C,69672.51,sell,3.3,,3.3,,,
2627,289889889,2024-03-11 00:51:20,2,0.3385,0.34055742,73.24,BTC-28JUN24-50000-C,67770.42,sell,1.6,,1.6,,,
2628,289959997,2024-03-11 07:13:36,0,0.36,0.3588672,75.11,BTC-28JUN24-50000-C,70239.85,buy,0.1,,0.1,,,
2629,289959998,2024-03-11 07:13:36,1,0.36,0.3588672,75.11,BTC-28JUN24-50000-C,70239.85,buy,1.0,,1.0,,,
2630,289959999,2024-03-11 07:13:36,1,0.36,0.3588672,75.11,BTC-28JUN24-50000-C,70239.85,buy,0.1,,0.1,,,
2631,289960836,2024-03-11 07:13:59,0,0.361,0.36003982,75.14,BTC-28JUN24-50000-C,70368.7,buy,0.1,,0.1,,,
2632,289973277,2024-03-11 07:26:27,0,0.365,0.3648687,75.08,BTC-28JUN24-50000-C,70744.99,buy,0.1,,0.1,,,
2633,289973278,2024-03-11 07:26:27,1,0.365,0.3648687,75.08,BTC-28JUN24-50000-C,70744.99,buy,0.1,,0.1,,,
2634,289984531,2024-03-11 07:40:00,0,0.37,0.37043604,75.73,BTC-28JUN24-50000-C,71183.78,buy,0.1,,0.1,,,
2635,289984538,2024-03-11 07:40:00,1,0.37,0.37043604,75.57,BTC-28JUN24-50000-C,71208.71,buy,0.1,,0.1,,,
2636,290046940,2024-03-11 09:57:36,0,0.3775,0.37683181,76.71,BTC-28JUN24-50000-C,71834.16,sell,0.3,,0.3,,,
2637,290084472,2024-03-11 11:45:27,0,0.38,0.3789545,77.89,BTC-28JUN24-50000-C,72202.93,buy,0.1,,0.1,,,
2638,290446315,2024-03-12 14:40:05,2,0.378,0.37637227,80.26,BTC-28JUN24-50000-C,71831.04,buy,0.2,,0.2,,,
2639,290507690,2024-03-12 17:15:44,2,0.356,0.35850506,75.11,BTC-28JUN24-50000-C,69635.19,buy,0.1,,0.1,,,
2640,290659774,2024-03-13 07:12:21,0,0.3855,0.38578559,77.95,BTC-28JUN24-50000-C,73034.14,buy,1.0,,1.0,,,
2641,290732688,2024-03-13 11:57:38,0,0.389,0.38891316,79.68,BTC-28JUN24-50000-C,73146.69,buy,0.6,,0.6,,,
2642,290782083,2024-03-13 15:08:24,2,0.3805,0.38343219,77.75,BTC-28JUN24-50000-C,72455.02,sell,0.2,,0.2,,,
2643,290812058,2024-03-13 17:48:47,0,0.384,0.38556395,78.06,BTC-28JUN24-50000-C,73091.11,sell,0.6,,0.6,,,
2644,290812066,2024-03-13 17:48:50,2,0.3835,0.38560496,77.54,BTC-28JUN24-50000-C,73085.55,sell,0.6,,0.6,,,
2645,290812068,2024-03-13 17:48:51,3,0.3835,0.38556405,77.59,BTC-28JUN24-50000-C,73078.79,sell,0.6,,0.6,,,
2646,290812069,2024-03-13 17:48:52,3,0.3835,0.38550005,77.65,BTC-28JUN24-50000-C,73078.11,sell,0.6,,0.6,,,
2647,290844626,2024-03-13 22:39:03,0,0.385,0.38448695,80.18,BTC-28JUN24-50000-C,73017.34,sell,0.1,,0.1,,,
2648,290845184,2024-03-13 22:41:26,1,0.385,0.38381841,80.8,BTC-28JUN24-50000-C,72944.21,sell,0.3,,0.3,,,
2649,290847927,2024-03-13 23:14:46,0,0.388,0.38503199,82.71,BTC-28JUN24-50000-C,73151.47,sell,5.0,,5.0,,,
2650,290848103,2024-03-13 23:16:19,2,0.386,0.3848169,81.0,BTC-28JUN24-50000-C,73118.6,sell,1.0,,1.0,,,
2651,290849051,2024-03-13 23:33:58,2,0.385,0.38426127,80.79,BTC-28JUN24-50000-C,72978.35,sell,0.6,,0.6,,,
2652,290849074,2024-03-13 23:35:01,3,0.385,0.38445485,80.64,BTC-28JUN24-50000-C,73002.37,sell,0.2,,0.2,,,
2653,290849124,2024-03-13 23:35:35,0,0.386,0.38483574,81.26,BTC-28JUN24-50000-C,73054.23,sell,0.6,,0.6,,,
2654,290849140,2024-03-13 23:36:01,1,0.386,0.38482347,81.27,BTC-28JUN24-50000-C,73054.07,sell,0.4,,0.4,,,
2655,290849152,2024-03-13 23:37:56,1,0.386,0.38486155,81.25,BTC-28JUN24-50000-C,73061.18,sell,1.5,,1.5,,,
2656,291250029,2024-03-15 03:29:10,2,0.3385,0.33926236,79.81,BTC-28JUN24-50000-C,66956.18,sell,1.0,,1.0,,,
2657,291334727,2024-03-15 07:05:04,0,0.35,0.34978072,79.99,BTC-28JUN24-50000-C,68398.21,sell,1.0,,1.0,,,
2658,291362944,2024-03-15 08:16:10,2,0.345,0.34543195,78.42,BTC-28JUN24-50000-C,68018.84,sell,1.0,,1.0,,,
2659,291416812,2024-03-15 09:36:35,2,0.3389,0.33879705,79.68,BTC-28JUN24-50000-C,67176.35,sell,26.9,132166,26.9,,,
2660,291623304,2024-03-16 04:36:48,0,0.3535,0.35286904,80.17,BTC-28JUN24-50000-C,68863.63,sell,0.3,,0.3,,,
2661,291636044,2024-03-16 07:12:50,2,0.3525,0.35423072,76.8,BTC-28JUN24-50000-C,69221.02,buy,1.6,,1.6,,,
2662,291636053,2024-03-16 07:13:07,3,0.3525,0.35397152,76.85,BTC-28JUN24-50000-C,69211.5,buy,0.2,,0.2,,,
2663,291636113,2024-03-16 07:14:09,3,0.3525,0.35377995,76.77,BTC-28JUN24-50000-C,69231.71,buy,3.2,,3.2,,,
2664,291818321,2024-03-17 03:00:05,2,0.3275,0.32839249,76.73,BTC-28JUN24-50000-C,66328.76,buy,1.3,,1.3,,,
2665,291819223,2024-03-17 03:14:25,2,0.3265,0.32765752,76.35,BTC-28JUN24-50000-C,66270.5,buy,0.4,,0.4,,,
2666,291819224,2024-03-17 03:14:25,3,0.3265,0.32765752,76.35,BTC-28JUN24-50000-C,66270.5,buy,1.3,,1.3,,,
2667,291819225,2024-03-17 03:14:35,3,0.3265,0.32764627,76.35,BTC-28JUN24-50000-C,66269.58,buy,3.6,,3.6,,,
2668,291819226,2024-03-17 03:14:40,3,0.3265,0.32771461,76.3,BTC-28JUN24-50000-C,66276.87,buy,3.4,,3.4,,,
2669,292224413,2024-03-19 01:38:52,2,0.32,0.32004873,77.13,BTC-28JUN24-50000-C,65931.14,sell,0.1,,0.1,,,
2670,292224484,2024-03-19 01:38:57,3,0.32,0.32007167,77.13,BTC-28JUN24-50000-C,65923.74,sell,0.9,,0.9,,,
2671,292370751,2024-03-19 09:32:48,2,0.3005,0.30034057,76.59,BTC-28JUN24-50000-C,63695.99,buy,0.3,,0.3,,,
2672,292584948,2024-03-19 23:31:06,2,0.2865,0.28454926,78.43,BTC-28JUN24-50000-C,61782.87,buy,0.5,,0.5,,,
2673,292585179,2024-03-19 23:31:42,0,0.287,0.28479479,78.62,BTC-28JUN24-50000-C,61801.98,buy,0.5,,0.5,,,
2674,292624097,2024-03-20 02:42:47,0,0.293,0.29245979,77.1,BTC-28JUN24-50000-C,62835.19,sell,0.4,,0.4,,,
2675,292624098,2024-03-20 02:42:47,1,0.293,0.29245979,77.1,BTC-28JUN24-50000-C,62835.19,sell,4.6,,4.6,,,
2676,292671216,2024-03-20 05:39:00,2,0.2785,0.28072166,76.74,BTC-28JUN24-50000-C,61332.97,sell,0.2,,0.2,,,
2677,292683189,2024-03-20 06:37:59,0,0.285,0.28519358,78.94,BTC-28JUN24-50000-C,61756.33,sell,0.2,,0.2,,,
2678,292987688,2024-03-21 00:30:47,0,0.3385,0.33783042,79.79,BTC-28JUN24-50000-C,67706.41,sell,0.8,,0.8,,,
2679,292987689,2024-03-21 00:30:47,1,0.3385,0.33783042,79.79,BTC-28JUN24-50000-C,67706.41,sell,0.1,,0.1,,,
2680,292987711,2024-03-21 00:30:51,1,0.3385,0.33768949,79.88,BTC-28JUN24-50000-C,67693.54,sell,0.2,,0.2,,,
2681,292987740,2024-03-21 00:31:02,1,0.3385,0.33767655,79.89,BTC-28JUN24-50000-C,67699.74,sell,0.7,,0.7,,,
2682,292988083,2024-03-21 00:32:32,0,0.339,0.33826989,79.85,BTC-28JUN24-50000-C,67774.0,sell,0.2,,0.2,,,
2683,292988101,2024-03-21 00:32:39,1,0.339,0.33815494,79.99,BTC-28JUN24-50000-C,67755.91,sell,0.7,,0.7,,,
2684,292988122,2024-03-21 00:32:57,1,0.339,0.33804141,80.05,BTC-28JUN24-50000-C,67749.38,sell,0.3,,0.3,,,
2685,293592433,2024-03-23 23:10:17,2,0.3065,0.30629533,77.92,BTC-28JUN24-50000-C,64621.04,sell,1.0,,1.0,,,
2686,293613811,2024-03-24 04:37:13,2,0.301,0.30052135,78.09,BTC-28JUN24-50000-C,63959.69,sell,1.0,,1.0,,,
2687,293654841,2024-03-24 13:51:33,0,0.31,0.31245196,75.82,BTC-28JUN24-50000-C,65352.3,sell,1.2,,1.2,,,
2688,293836795,2024-03-25 14:59:53,0,0.345,0.34443714,78.74,BTC-28JUN24-50000-C,69370.1,buy,0.5,,0.5,,,
2689,293838670,2024-03-25 15:00:43,0,0.3475,0.34703167,78.52,BTC-28JUN24-50000-C,69734.05,buy,0.5,,0.5,,,
2690,293856040,2024-03-25 15:52:01,0,0.35,0.34992789,78.61,BTC-28JUN24-50000-C,69965.92,buy,1.0,,1.0,,,
2691,293926716,2024-03-25 20:53:51,0,0.3582,0.35734293,79.42,BTC-28JUN24-50000-C,70930.99,buy,150.0,134080,150.0,,,BTC-CCOND-28JUN24-40000_50000_52000_65000
2692,293997262,2024-03-26 07:23:20,0,0.3595,0.35934236,78.74,BTC-28JUN24-50000-C,71193.83,buy,0.1,,0.1,,,
2693,294045462,2024-03-26 12:26:00,2,0.3585,0.35818318,79.82,BTC-28JUN24-50000-C,70878.12,sell,0.7,,0.7,,,
2694,294045463,2024-03-26 12:26:00,3,0.3585,0.35818318,79.82,BTC-28JUN24-50000-C,70878.12,sell,0.3,,0.3,,,
2695,294078633,2024-03-26 14:22:56,2,0.35,0.35045911,79.19,BTC-28JUN24-50000-C,70050.38,sell,0.2,,0.2,,,
2696,294078674,2024-03-26 14:23:00,3,0.35,0.35018582,79.42,BTC-28JUN24-50000-C,70017.18,sell,0.1,,0.1,,,
2697,294545864,2024-03-29 06:43:45,0,0.352,0.35168456,79.54,BTC-28JUN24-50000-C,70457.49,sell,0.1,,0.1,,,
2698,294545881,2024-03-29 06:44:22,1,0.352,0.3516676,79.56,BTC-28JUN24-50000-C,70454.9,sell,0.1,,0.1,,,
2699,294566520,2024-03-29 07:57:38,2,0.3475,0.34766777,78.64,BTC-28JUN24-50000-C,69864.03,sell,1.1,,1.1,,,
2700,294566784,2024-03-29 07:57:48,3,0.3475,0.34779392,78.51,BTC-28JUN24-50000-C,69878.29,sell,0.9,,0.9,,,
2701,294652754,2024-03-29 16:44:58,2,0.3402,0.34149388,75.6,BTC-28JUN24-50000-C,69349.68,sell,15.0,135023,15.0,,,BTC-CS-28JUN24-50000_55000
2702,294659812,2024-03-29 18:33:02,0,0.3415,0.34322181,74.92,BTC-28JUN24-50000-C,69552.25,sell,0.6,,0.6,,,
2703,294750120,2024-03-31 08:21:33,0,0.355,0.35531428,78.9,BTC-28JUN24-50000-C,70403.99,buy,0.2,,0.2,,,
2704,294779485,2024-03-31 18:38:05,0,0.358,0.35807508,79.72,BTC-28JUN24-50000-C,70639.06,buy,0.5,,0.5,,,
2705,294780310,2024-03-31 18:39:55,0,0.36,0.35988842,79.91,BTC-28JUN24-50000-C,70876.28,buy,0.2,,0.2,,,
2706,294791025,2024-03-31 19:49:47,0,0.3625,0.36212066,80.2,BTC-28JUN24-50000-C,71072.7,sell,0.1,,0.1,,,
2707,294791033,2024-03-31 19:50:06,1,0.3625,0.36203837,80.28,BTC-28JUN24-50000-C,71064.09,sell,0.1,,0.1,,,
2708,294791052,2024-03-31 19:50:18,1,0.3625,0.36207422,80.23,BTC-28JUN24-50000-C,71069.15,sell,0.1,,0.1,,,
2709,294977847,2024-04-02 02:11:26,2,0.342,0.34190531,77.9,BTC-28JUN24-50000-C,69261.03,sell,0.1,,0.1,,,
2710,294979773,2024-04-02 02:22:00,2,0.341,0.34169363,77.09,BTC-28JUN24-50000-C,69194.52,sell,0.1,,0.1,,,
2711,295397452,2024-04-04 11:12:15,2,0.3055,0.3057053,74.31,BTC-28JUN24-50000-C,66199.6,sell,0.1,,0.1,,,
2712,295397453,2024-04-04 11:12:15,3,0.3055,0.3057053,74.31,BTC-28JUN24-50000-C,66199.6,sell,0.1,,0.1,,,
2713,295397558,2024-04-04 11:13:55,3,0.3055,0.30548391,74.48,BTC-28JUN24-50000-C,66175.95,sell,0.3,,0.3,,,
2714,295397565,2024-04-04 11:14:05,3,0.3055,0.30546101,74.51,BTC-28JUN24-50000-C,66170.48,sell,0.4,,0.4,,,
2715,295397572,2024-04-04 11:14:16,3,0.3055,0.3054411,74.51,BTC-28JUN24-50000-C,66169.57,sell,0.1,,0.1,,,
2716,295415021,2024-04-04 13:23:55,0,0.3165,0.31753152,73.4,BTC-28JUN24-50000-C,67375.32,buy,1.0,,1.0,,,
2717,295755870,2024-04-07 11:09:15,0,0.3305,0.3289673,78.54,BTC-28JUN24-50000-C,69290.92,sell,0.1,,0.1,,,
2718,295756025,2024-04-07 11:14:13,1,0.3305,0.32896192,78.46,BTC-28JUN24-50000-C,69295.13,sell,0.1,,0.1,,,
2719,296016516,2024-04-09 03:12:58,0,0.35,0.35056407,76.49,BTC-28JUN24-50000-C,71559.53,buy,1.6,,1.6,,,
2720,296016517,2024-04-09 03:12:58,1,0.35,0.35056407,76.49,BTC-28JUN24-50000-C,71559.53,buy,2.2,,2.2,,,
2721,296016518,2024-04-09 03:12:58,1,0.35,0.35056407,76.49,BTC-28JUN24-50000-C,71559.53,buy,1.0,,1.0,,,
2722,296016519,2024-04-09 03:12:58,1,0.35,0.35056407,76.49,BTC-28JUN24-50000-C,71559.53,buy,1.0,,1.0,,,
2723,296016544,2024-04-09 03:13:07,1,0.35,0.35066763,76.36,BTC-28JUN24-50000-C,71573.4,buy,1.5,,1.5,,,
2724,296016546,2024-04-09 03:13:07,1,0.35,0.35066763,76.36,BTC-28JUN24-50000-C,71573.4,buy,0.3,,0.3,,,
2725,296016548,2024-04-09 03:13:10,1,0.35,0.35064915,76.38,BTC-28JUN24-50000-C,71570.69,buy,1.5,,1.5,,,
2726,296016549,2024-04-09 03:13:11,1,0.35,0.35064915,76.38,BTC-28JUN24-50000-C,71570.69,buy,0.3,,0.3,,,
2727,296016550,2024-04-09 03:13:11,1,0.35,0.3506484,76.38,BTC-28JUN24-50000-C,71570.69,buy,15.6,,15.6,,,
2728,296016596,2024-04-09 03:14:10,1,0.35,0.35083129,76.12,BTC-28JUN24-50000-C,71593.57,buy,1.4,,1.4,,,
2729,296016597,2024-04-09 03:14:10,1,0.35,0.35083129,76.12,BTC-28JUN24-50000-C,71593.57,buy,4.0,,4.0,,,
2730,296016598,2024-04-09 03:14:10,1,0.35,0.35083129,76.12,BTC-28JUN24-50000-C,71593.57,buy,2.2,,2.2,,,
2731,296016599,2024-04-09 03:14:10,1,0.35,0.35083129,76.12,BTC-28JUN24-50000-C,71593.57,buy,1.0,,1.0,,,
2732,296016600,2024-04-09 03:14:10,1,0.35,0.35083129,76.12,BTC-28JUN24-50000-C,71593.57,buy,1.0,,1.0,,,
2733,296016601,2024-04-09 03:14:11,1,0.35,0.35083064,76.12,BTC-28JUN24-50000-C,71593.43,buy,3.6,,3.6,,,
2734,296016602,2024-04-09 03:14:13,1,0.35,0.35083459,76.11,BTC-28JUN24-50000-C,71594.39,buy,11.8,,11.8,,,
2735,296127854,2024-04-09 17:18:48,2,0.3216,0.32178169,76.46,BTC-28JUN24-50000-C,68527.26,sell,7.4,,7.4,,296127853,BTC-CS-28JUN24-50000_55000
2736,296127855,2024-04-09 17:18:48,0,0.3217,0.32178169,76.57,BTC-28JUN24-50000-C,68527.26,sell,1.0,,1.0,,296127852,BTC-CS-28JUN24-50000_55000
2737,296193317,2024-04-10 08:33:14,2,0.3211,0.32573293,70.78,BTC-28JUN24-50000-C,69035.7,buy,7.6,136129,7.6,,,
2738,296198021,2024-04-10 10:14:57,0,0.325,0.32461903,75.95,BTC-28JUN24-50000-C,68935.81,sell,0.1,,0.1,,,
2739,296637892,2024-04-12 18:37:46,2,0.291,0.28839336,74.82,BTC-28JUN24-50000-C,66089.53,buy,1.7,,1.7,,,
2740,297014198,2024-04-14 01:41:26,2,0.2675,0.26675444,74.74,BTC-28JUN24-50000-C,63805.68,sell,4.8,,4.8,,,
2741,297065550,2024-04-14 06:54:18,0,0.2775,0.27506597,76.6,BTC-28JUN24-50000-C,64705.52,buy,0.3,,0.3,,,
2742,297436732,2024-04-15 22:53:59,2,0.2665,0.25967106,77.88,BTC-28JUN24-50000-C,63273.39,buy,0.6,,0.6,,,
2743,297739163,2024-04-17 13:59:54,2,0.2535,0.24968313,73.35,BTC-28JUN24-50000-C,62660.83,buy,0.1,,0.1,,,
2744,298639903,2024-04-22 10:20:18,0,0.281,0.28098143,72.72,BTC-28JUN24-50000-C,66069.68,buy,0.9,,0.9,,,
2745,298745468,2024-04-23 08:33:05,0,0.2825,0.27974028,74.9,BTC-28JUN24-50000-C,66110.77,buy,5.0,,5.0,,,
