trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,amount,combo_id,block_trade_id,liquidation,combo_trade_id
3182,242398464,2023-02-21 02:36:59,1,0.0235,0.02275465,62.04,BTC-31MAR23-30000-C,25022.3,buy,1.2,,,,
3183,242408144,2023-02-21 05:36:49,2,0.0225,0.02243069,61.99,BTC-31MAR23-30000-C,24934.46,buy,9.3,,,,
3184,242408145,2023-02-21 05:36:49,3,0.0225,0.02243069,61.99,BTC-31MAR23-30000-C,24934.46,sell,0.7,,,,
3185,242423008,2023-02-21 08:29:37,0,0.023,0.02332701,61.38,BTC-31MAR23-30000-C,25074.2,sell,0.1,,,,
3186,242425656,2023-02-21 08:38:00,2,0.0225,0.0222204,62.0,BTC-31MAR23-30000-C,24947.81,buy,0.1,,,,
3187,242429762,2023-02-21 08:46:38,2,0.02,0.02031268,61.43,BTC-31MAR23-30000-C,24697.06,sell,1.3,,,,
3188,242429763,2023-02-21 08:46:38,3,0.02,0.02031268,61.43,BTC-31MAR23-30000-C,24697.06,sell,33.6,,,,
3189,242430583,2023-02-21 08:49:08,0,0.0205,0.02017728,62.0,BTC-31MAR23-30000-C,24692.76,buy,3.6,,,,
3190,242430928,2023-02-21 08:49:51,1,0.0205,0.02025804,61.98,BTC-31MAR23-30000-C,24695.19,buy,8.6,,,,
3191,242432699,2023-02-21 08:59:51,1,0.0205,0.02030626,62.02,BTC-31MAR23-30000-C,24685.99,buy,5.0,,,,
3192,242434015,2023-02-21 09:11:02,2,0.02,0.01977625,62.01,BTC-31MAR23-30000-C,24622.98,sell,0.1,,,,
3193,242434017,2023-02-21 09:11:02,3,0.02,0.01977625,62.01,BTC-31MAR23-30000-C,24622.98,sell,3.6,,,,
3194,242434058,2023-02-21 09:11:02,3,0.02,0.01977625,62.12,BTC-31MAR23-30000-C,24609.52,sell,1.3,,,,
3195,242434542,2023-02-21 09:11:28,3,0.02,0.01962247,62.12,BTC-31MAR23-30000-C,24609.46,buy,1.5,,,,
3196,242434672,2023-02-21 09:11:48,3,0.02,0.01963475,62.09,BTC-31MAR23-30000-C,24610.61,buy,0.5,,,,
3197,242435324,2023-02-21 09:16:36,0,0.0205,0.02050199,61.79,BTC-31MAR23-30000-C,24719.38,buy,7.0,,,,
3198,242435777,2023-02-21 09:18:36,1,0.0205,0.02047157,61.78,BTC-31MAR23-30000-C,24714.66,buy,1.2,,,,
3199,242435778,2023-02-21 09:18:36,1,0.0205,0.02047157,61.78,BTC-31MAR23-30000-C,24714.66,buy,6.5,,,,
3200,242437434,2023-02-21 09:41:31,0,0.021,0.02108238,61.43,BTC-31MAR23-30000-C,24831.77,buy,4.0,,,,
3201,242437442,2023-02-21 09:41:32,1,0.021,0.02105341,61.46,BTC-31MAR23-30000-C,24828.21,buy,4.0,,,,
3202,242437443,2023-02-21 09:41:32,1,0.021,0.02105341,61.46,BTC-31MAR23-30000-C,24828.21,buy,1.3,,,,
3203,242441350,2023-02-21 10:56:31,2,0.02,0.01953486,61.53,BTC-31MAR23-30000-C,24696.87,buy,2.0,,,,
3204,242443771,2023-02-21 11:44:24,2,0.019,0.01933227,60.57,BTC-31MAR23-30000-C,24678.03,sell,0.1,,,,
3205,242443772,2023-02-21 11:44:24,3,0.019,0.01933227,60.57,BTC-31MAR23-30000-C,24678.03,sell,9.9,,,,
3206,242444485,2023-02-21 11:54:22,2,0.0185,0.0188573,60.42,BTC-31MAR23-30000-C,24624.32,sell,1.0,,,,
3207,242448662,2023-02-21 12:28:29,2,0.018,0.01825589,60.22,BTC-31MAR23-30000-C,24582.59,sell,0.1,,,,
3208,242449720,2023-02-21 12:40:27,3,0.018,0.01823625,59.82,BTC-31MAR23-30000-C,24629.74,sell,1.0,,,,
3209,242450033,2023-02-21 12:44:09,3,0.018,0.01807973,60.07,BTC-31MAR23-30000-C,24603.5,sell,1.0,,,,
3210,242452762,2023-02-21 13:41:07,0,0.0185,0.01836992,60.12,BTC-31MAR23-30000-C,24672.83,sell,1.6,,,,
3211,242453880,2023-02-21 13:56:21,2,0.018,0.01789511,60.44,BTC-31MAR23-30000-C,24561.36,sell,0.1,,,,
3212,242453881,2023-02-21 13:56:21,3,0.018,0.01789511,60.44,BTC-31MAR23-30000-C,24561.36,sell,3.9,,,,
3213,242453882,2023-02-21 13:56:21,3,0.018,0.01789511,60.44,BTC-31MAR23-30000-C,24561.36,sell,1.1,,,,
3214,242453883,2023-02-21 13:56:21,3,0.018,0.01789511,60.44,BTC-31MAR23-30000-C,24561.36,sell,1.9,,,,
3215,242454349,2023-02-21 14:00:53,3,0.018,0.01793093,60.47,BTC-31MAR23-30000-C,24556.19,sell,3.0,,,,
3216,242454356,2023-02-21 14:00:58,3,0.018,0.01798322,60.36,BTC-31MAR23-30000-C,24571.35,buy,0.1,,,,
3217,242462302,2023-02-21 15:17:21,2,0.017,0.01700873,59.8,BTC-31MAR23-30000-C,24491.04,sell,0.1,,,,
3218,242462527,2023-02-21 15:17:36,3,0.017,0.01678605,60.1,BTC-31MAR23-30000-C,24466.88,sell,2.6,,,,
3219,242462528,2023-02-21 15:17:36,3,0.017,0.01678605,60.1,BTC-31MAR23-30000-C,24466.88,sell,0.1,,,,
3220,242462529,2023-02-21 15:17:36,3,0.017,0.01678605,60.1,BTC-31MAR23-30000-C,24466.88,sell,1.4,,,,
3221,242462556,2023-02-21 15:17:36,3,0.017,0.01678605,60.1,BTC-31MAR23-30000-C,24466.88,sell,0.8,,,,
3222,242463962,2023-02-21 15:22:08,3,0.017,0.01721707,59.68,BTC-31MAR23-30000-C,24518.54,sell,1.0,,,,
3223,242467171,2023-02-21 15:51:27,3,0.017,0.01734347,59.26,BTC-31MAR23-30000-C,24567.56,sell,1.0,,,,
3224,242467193,2023-02-21 15:51:56,3,0.017,0.01735882,59.25,BTC-31MAR23-30000-C,24569.97,sell,2.0,,,,
3225,242467303,2023-02-21 15:52:22,3,0.017,0.01723914,59.39,BTC-31MAR23-30000-C,24553.12,sell,0.5,,,,
3226,242467304,2023-02-21 15:52:22,3,0.017,0.01723914,59.39,BTC-31MAR23-30000-C,24553.12,sell,0.5,,,,
3227,242467307,2023-02-21 15:52:29,3,0.017,0.01722765,59.39,BTC-31MAR23-30000-C,24552.18,sell,0.1,,,,
3228,242467308,2023-02-21 15:52:29,3,0.017,0.01722765,59.39,BTC-31MAR23-30000-C,24552.18,sell,1.9,,,,
3229,242468574,2023-02-21 16:08:50,2,0.0165,0.01690372,59.21,BTC-31MAR23-30000-C,24506.08,sell,5.9,,,,
3230,242468575,2023-02-21 16:08:50,3,0.0165,0.01690372,59.21,BTC-31MAR23-30000-C,24506.08,sell,4.1,,,,
3231,242470671,2023-02-21 16:18:40,2,0.016,0.01594319,59.91,BTC-31MAR23-30000-C,24333.78,sell,5.0,,,,
3232,242475111,2023-02-21 16:41:59,0,0.0171,0.01650708,60.86,BTC-31MAR23-30000-C,24392.97,buy,100.0,,65658,,
3233,242475270,2023-02-21 16:43:05,2,0.017,0.01658751,60.65,BTC-31MAR23-30000-C,24406.19,buy,4.0,,,,
3234,242475964,2023-02-21 16:48:32,0,0.0175,0.01701386,60.95,BTC-31MAR23-30000-C,24437.04,sell,1.6,,,,
3235,242476017,2023-02-21 16:48:42,0,0.018,0.01709849,61.57,BTC-31MAR23-30000-C,24431.94,buy,1.1,,,,
3236,242476039,2023-02-21 16:48:45,2,0.0175,0.01710572,60.99,BTC-31MAR23-30000-C,24430.9,buy,25.0,,,,
3237,242476200,2023-02-21 16:50:02,0,0.018,0.01756264,61.53,BTC-31MAR23-30000-C,24431.11,buy,8.9,,,,
3238,242479400,2023-02-21 17:40:49,0,0.0195,0.01931613,62.92,BTC-31MAR23-30000-C,24471.26,buy,8.0,,,,
3239,242479401,2023-02-21 17:40:49,1,0.0195,0.01931613,62.92,BTC-31MAR23-30000-C,24471.26,buy,9.0,,,,
3240,242487354,2023-02-21 18:33:28,0,0.0215,0.02096487,63.69,BTC-31MAR23-30000-C,24645.81,buy,0.1,,,,
3241,242489146,2023-02-21 18:49:24,0,0.022,0.02148633,63.67,BTC-31MAR23-30000-C,24702.97,buy,5.0,,,,
3242,242489147,2023-02-21 18:49:24,1,0.022,0.02148633,63.67,BTC-31MAR23-30000-C,24702.97,buy,1.8,,,,
3243,242489148,2023-02-21 18:49:24,1,0.022,0.02148633,63.67,BTC-31MAR23-30000-C,24702.97,buy,13.2,,,,
3244,242490651,2023-02-21 19:15:33,2,0.021,0.0210422,63.21,BTC-31MAR23-30000-C,24635.25,buy,0.8,,,,
3245,242495364,2023-02-21 20:21:26,2,0.0195,0.01992828,62.47,BTC-31MAR23-30000-C,24531.0,sell,1.0,,,,
3246,242502614,2023-02-21 21:22:15,2,0.018,0.01799858,63.09,BTC-31MAR23-30000-C,24252.7,buy,1.6,,,,
3247,242502637,2023-02-21 21:22:15,3,0.018,0.01799858,63.09,BTC-31MAR23-30000-C,24252.7,buy,0.1,,,,
3248,242504213,2023-02-21 21:25:23,2,0.0175,0.01761743,63.02,BTC-31MAR23-30000-C,24184.12,sell,28.0,,,,
3249,242504359,2023-02-21 21:26:05,2,0.017,0.0176845,62.28,BTC-31MAR23-30000-C,24201.47,sell,6.0,,,,
3250,242504360,2023-02-21 21:26:05,3,0.017,0.0176845,62.28,BTC-31MAR23-30000-C,24201.47,sell,3.0,,,,
3251,242521215,2023-02-22 01:20:17,0,0.018,0.01813502,62.07,BTC-31MAR23-30000-C,24411.8,sell,0.5,,,,
3252,242521259,2023-02-22 01:21:00,1,0.018,0.01814911,62.03,BTC-31MAR23-30000-C,24416.93,buy,0.2,,,,
3253,242521260,2023-02-22 01:21:00,1,0.018,0.01814911,62.03,BTC-31MAR23-30000-C,24416.93,buy,0.3,,,,
3254,242529758,2023-02-22 02:24:40,2,0.0165,0.01646333,62.37,BTC-31MAR23-30000-C,24134.36,sell,2.7,,,,
3255,242541904,2023-02-22 05:14:31,2,0.016,0.0163586,62.2,BTC-31MAR23-30000-C,24102.54,sell,1.7,,,,
3256,242541922,2023-02-22 05:15:17,3,0.016,0.01633763,62.22,BTC-31MAR23-30000-C,24098.34,sell,0.1,,,,
3257,242542003,2023-02-22 05:16:06,3,0.016,0.01640413,62.16,BTC-31MAR23-30000-C,24110.73,sell,0.7,,,,
3258,242560682,2023-02-22 08:25:07,2,0.015,0.01561451,61.61,BTC-31MAR23-30000-C,24039.83,sell,0.3,,,,
3259,242568948,2023-02-22 09:52:57,0,0.0158,0.01591713,61.78,BTC-31MAR23-30000-C,24134.89,sell,50.0,,65754,,
3260,242573049,2023-02-22 11:19:57,0,0.016,0.01620793,61.68,BTC-31MAR23-30000-C,24199.76,sell,3.2,,,,
3261,242573050,2023-02-22 11:20:05,1,0.016,0.01620634,61.68,BTC-31MAR23-30000-C,24199.66,sell,3.2,,,,
3262,242573053,2023-02-22 11:20:16,1,0.016,0.01621513,61.67,BTC-31MAR23-30000-C,24200.63,sell,3.2,,,,
3263,242575588,2023-02-22 11:40:31,2,0.015,0.01527026,61.58,BTC-31MAR23-30000-C,24052.79,sell,2.4,,,,
3264,242585315,2023-02-22 14:20:59,2,0.0145,0.0148141,61.66,BTC-31MAR23-30000-C,23987.59,sell,2.9,,,,
3265,242588678,2023-02-22 14:50:55,3,0.0145,0.01477006,61.35,BTC-31MAR23-30000-C,24030.36,sell,0.1,,,,
3266,242592328,2023-02-22 15:08:43,2,0.014,0.01432542,61.16,BTC-31MAR23-30000-C,23977.97,sell,1.0,,,,
3267,242592362,2023-02-22 15:09:05,3,0.014,0.01425911,61.29,BTC-31MAR23-30000-C,23963.37,sell,3.0,,,,
3268,242599206,2023-02-22 15:31:15,2,0.013,0.01327928,61.81,BTC-31MAR23-30000-C,23710.29,sell,0.1,,,,
3269,242599441,2023-02-22 15:32:23,3,0.013,0.01337123,61.7,BTC-31MAR23-30000-C,23726.28,sell,0.1,,,,
3270,242599875,2023-02-22 15:35:54,0,0.0135,0.01336685,62.48,BTC-31MAR23-30000-C,23725.9,buy,1.0,,,,
3271,242602382,2023-02-22 15:58:23,2,0.013,0.01319728,61.84,BTC-31MAR23-30000-C,23718.18,sell,0.3,,,,
3272,242602383,2023-02-22 15:58:23,3,0.013,0.01319728,61.84,BTC-31MAR23-30000-C,23718.18,sell,1.7,,,,
3273,242603659,2023-02-22 16:13:14,0,0.0135,0.01330606,62.58,BTC-31MAR23-30000-C,23710.11,sell,0.1,,,,
3274,242610626,2023-02-22 17:35:26,1,0.0135,0.01311852,62.47,BTC-31MAR23-30000-C,23731.92,buy,5.2,,,,
3275,242610627,2023-02-22 17:35:26,1,0.0135,0.01311852,62.47,BTC-31MAR23-30000-C,23731.92,buy,19.8,,,,
3276,242610958,2023-02-22 17:39:20,0,0.014,0.01330912,62.82,BTC-31MAR23-30000-C,23772.12,buy,0.1,,,,
3277,242617722,2023-02-22 19:03:11,2,0.0135,0.01353698,62.66,BTC-31MAR23-30000-C,23713.69,buy,5.1,,,,
3278,242617744,2023-02-22 19:03:19,3,0.0135,0.01356052,62.59,BTC-31MAR23-30000-C,23724.26,buy,3.2,,,,
3279,242617754,2023-02-22 19:03:20,3,0.0135,0.01358445,62.56,BTC-31MAR23-30000-C,23734.72,buy,1.7,,,,
3280,242638373,2023-02-22 22:38:52,2,0.0133,0.01368094,59.83,BTC-31MAR23-30000-C,24054.64,buy,25.0,,65830,,
3281,242641779,2023-02-22 23:12:13,0,0.014,0.01410601,59.72,BTC-31MAR23-30000-C,24194.18,buy,0.5,,,,
3282,242647708,2023-02-23 00:33:15,2,0.0135,0.01331281,59.43,BTC-31MAR23-30000-C,24152.44,sell,0.1,,,,
3283,242652007,2023-02-23 02:08:41,0,0.0137,0.01404912,58.85,BTC-31MAR23-30000-C,24260.16,buy,25.0,,65843,,
3284,242653196,2023-02-23 02:22:16,1,0.0137,0.01388286,58.97,BTC-31MAR23-30000-C,24247.49,sell,12.5,BTC-CS-31MAR23-25000_30000,65845,,
3285,242654126,2023-02-23 02:33:00,1,0.0137,0.01417031,58.34,BTC-31MAR23-30000-C,24319.19,buy,25.0,,65846,,
3286,242654204,2023-02-23 02:33:16,0,0.014,0.01423425,58.62,BTC-31MAR23-30000-C,24341.99,buy,0.1,,,,
3287,242654488,2023-02-23 02:34:00,2,0.0138,0.01433591,58.16,BTC-31MAR23-30000-C,24359.75,buy,25.0,,65847,,
3288,242654560,2023-02-23 02:34:23,0,0.0139,0.01431279,58.32,BTC-31MAR23-30000-C,24356.88,buy,25.0,,65848,,
3289,242657437,2023-02-23 02:43:56,0,0.0146,0.01517271,57.96,BTC-31MAR23-30000-C,24529.07,buy,25.0,,65849,,
3290,242657764,2023-02-23 02:45:05,0,0.0155,0.01527761,58.91,BTC-31MAR23-30000-C,24553.83,buy,4.0,,,,
3291,242657765,2023-02-23 02:45:05,1,0.0155,0.01527761,58.91,BTC-31MAR23-30000-C,24553.83,buy,1.9,,,,
3292,242658614,2023-02-23 02:48:06,1,0.0155,0.01528258,59.01,BTC-31MAR23-30000-C,24536.19,buy,4.0,,,,
3293,242658668,2023-02-23 02:48:23,1,0.0155,0.01527833,59.0,BTC-31MAR23-30000-C,24539.6,buy,2.9,,,,
3294,242663864,2023-02-23 03:45:33,2,0.0149,0.01536873,58.45,BTC-31MAR23-30000-C,24508.38,buy,250.0,,65852,,
3295,242667743,2023-02-23 04:31:35,0,0.015,0.01513071,59.05,BTC-31MAR23-30000-C,24444.47,sell,0.5,,,,
3296,242678959,2023-02-23 08:02:49,2,0.0145,0.01454,59.1,BTC-31MAR23-30000-C,24387.3,sell,100.0,BTC-CCAL-28APR23_31MAR23-30000,65878,,
3297,242679321,2023-02-23 08:05:21,2,0.0143,0.01447433,58.9,BTC-31MAR23-30000-C,24376.79,sell,100.0,BTC-CCAL-28APR23_31MAR23-30000,65880,,
3298,242680111,2023-02-23 08:15:13,0,0.0145,0.0147344,58.63,BTC-31MAR23-30000-C,24440.65,buy,0.1,,,,
3299,242680117,2023-02-23 08:15:14,1,0.0145,0.01472951,58.61,BTC-31MAR23-30000-C,24443.82,buy,0.1,,,,
3300,242680579,2023-02-23 08:17:54,1,0.0145,0.01466154,58.47,BTC-31MAR23-30000-C,24461.59,buy,15.1,,,,
3301,242680584,2023-02-23 08:17:57,1,0.0145,0.01466764,58.44,BTC-31MAR23-30000-C,24464.75,buy,9.7,,,,
3302,242680775,2023-02-23 08:20:23,1,0.0145,0.01456067,58.44,BTC-31MAR23-30000-C,24467.19,buy,15.5,,,,
3303,242680885,2023-02-23 08:21:16,1,0.0145,0.01462705,58.3,BTC-31MAR23-30000-C,24482.78,buy,2.7,,,,
3304,242680979,2023-02-23 08:22:23,1,0.0145,0.01455657,58.33,BTC-31MAR23-30000-C,24475.62,buy,6.8,,,,
3305,242681383,2023-02-23 08:25:48,2,0.014,0.01407484,58.3,BTC-31MAR23-30000-C,24397.3,buy,25.0,,,,
3306,242682901,2023-02-23 08:59:14,3,0.014,0.01406552,58.3,BTC-31MAR23-30000-C,24406.02,buy,25.0,,,,
3307,242688133,2023-02-23 10:14:14,2,0.013,0.01300771,58.51,BTC-31MAR23-30000-C,24218.05,sell,7.5,,,,
3308,242690038,2023-02-23 10:54:58,0,0.0135,0.0133006,58.73,BTC-31MAR23-30000-C,24280.21,buy,5.0,,,,
3309,242690763,2023-02-23 11:01:31,2,0.013,0.01316947,58.29,BTC-31MAR23-30000-C,24257.95,sell,7.5,,,,
3310,242690764,2023-02-23 11:01:31,3,0.013,0.01316947,58.29,BTC-31MAR23-30000-C,24257.95,sell,4.4,,,,
3311,242690765,2023-02-23 11:01:31,3,0.013,0.01316947,58.29,BTC-31MAR23-30000-C,24257.95,sell,4.0,,,,
3312,242690766,2023-02-23 11:01:31,3,0.013,0.01316947,58.29,BTC-31MAR23-30000-C,24257.95,sell,4.1,,,,
3313,242691511,2023-02-23 11:15:47,3,0.013,0.01298366,58.5,BTC-31MAR23-30000-C,24223.84,buy,17.5,,,,
3314,242692921,2023-02-23 11:23:10,2,0.012,0.01214224,58.25,BTC-31MAR23-30000-C,24055.93,sell,0.1,,,,
3315,242693135,2023-02-23 11:23:28,3,0.012,0.01198531,58.51,BTC-31MAR23-30000-C,24043.35,sell,0.1,,,,
3316,242693137,2023-02-23 11:23:28,3,0.012,0.01198531,58.51,BTC-31MAR23-30000-C,24043.35,sell,1.7,,,,
3317,242693197,2023-02-23 11:23:36,3,0.012,0.01190831,58.6,BTC-31MAR23-30000-C,24034.34,buy,0.1,,,,
3318,242693201,2023-02-23 11:23:36,3,0.012,0.01190831,58.6,BTC-31MAR23-30000-C,24034.34,buy,0.1,,,,
3319,242694767,2023-02-23 11:26:25,2,0.0115,0.01151901,58.5,BTC-31MAR23-30000-C,23944.91,buy,14.9,,,,
3320,242694972,2023-02-23 11:26:43,3,0.0115,0.01134496,58.66,BTC-31MAR23-30000-C,23925.82,buy,3.2,,,,
3321,242699022,2023-02-23 11:34:55,2,0.011,0.01123904,58.37,BTC-31MAR23-30000-C,23869.89,sell,0.2,,,,
3322,242700885,2023-02-23 11:38:05,3,0.011,0.01078871,59.25,BTC-31MAR23-30000-C,23745.04,sell,0.1,,,,
3323,242702922,2023-02-23 11:45:59,3,0.011,0.01111012,59.11,BTC-31MAR23-30000-C,23771.37,sell,0.1,,,,
3324,242703578,2023-02-23 11:49:42,3,0.011,0.01076682,59.74,BTC-31MAR23-30000-C,23686.96,sell,6.3,,,,
3325,242714589,2023-02-23 13:14:33,0,0.013,0.01291808,59.22,BTC-31MAR23-30000-C,24141.33,buy,0.1,,,,
3326,242718269,2023-02-23 13:32:58,2,0.0125,0.01255157,59.07,BTC-31MAR23-30000-C,24072.61,buy,0.1,,,,
3327,242724460,2023-02-23 14:25:59,2,0.012,0.01261108,58.39,BTC-31MAR23-30000-C,24072.16,sell,2.0,,,,
3328,242726726,2023-02-23 14:47:21,3,0.012,0.01215563,58.57,BTC-31MAR23-30000-C,24045.42,buy,1.0,,,,
3329,242727256,2023-02-23 14:49:44,3,0.012,0.01202527,58.69,BTC-31MAR23-30000-C,24035.52,buy,4.0,,,,
3330,242727257,2023-02-23 14:49:44,3,0.012,0.01203004,58.7,BTC-31MAR23-30000-C,24034.62,buy,4.0,,,,
3331,242728436,2023-02-23 15:03:13,2,0.0115,0.01171008,58.55,BTC-31MAR23-30000-C,23965.47,sell,2.0,,,,
3332,242729215,2023-02-23 15:10:46,2,0.011,0.01137001,58.32,BTC-31MAR23-30000-C,23890.91,sell,1.0,,,,
3333,242735796,2023-02-23 16:53:50,3,0.011,0.01124668,58.74,BTC-31MAR23-30000-C,23844.4,buy,1.0,,,,
3334,242736818,2023-02-23 17:00:06,0,0.0115,0.01079477,60.14,BTC-31MAR23-30000-C,23761.98,buy,1.0,,,,
3335,242746192,2023-02-23 19:13:00,1,0.0115,0.01136051,58.69,BTC-31MAR23-30000-C,23955.38,buy,0.1,,,,
3336,242750292,2023-02-23 20:10:46,0,0.012,0.01167601,59.07,BTC-31MAR23-30000-C,24001.79,buy,1.0,,,,
3337,242758535,2023-02-23 22:45:29,2,0.0105,0.01060544,58.33,BTC-31MAR23-30000-C,23821.8,sell,0.1,,,,
3338,242768696,2023-02-24 01:43:11,0,0.011,0.01093525,57.34,BTC-31MAR23-30000-C,24072.12,sell,2.0,,,,
3339,242777273,2023-02-24 05:57:11,2,0.0095,0.01000445,56.48,BTC-31MAR23-30000-C,23901.18,sell,60.0,BTC-CS-31MAR23-30000_32000,65986,,
3340,242780885,2023-02-24 07:04:41,0,0.0099,0.00991191,57.21,BTC-31MAR23-30000-C,23886.19,sell,30.0,,65992,,
3341,242782118,2023-02-24 07:26:04,2,0.0095,0.00950102,57.4,BTC-31MAR23-30000-C,23789.57,sell,0.1,,,,
3342,242785346,2023-02-24 07:41:51,0,0.01,0.00972865,57.8,BTC-31MAR23-30000-C,23825.94,buy,0.1,,,,
3343,242785347,2023-02-24 07:41:51,1,0.01,0.00972865,57.8,BTC-31MAR23-30000-C,23825.94,buy,3.4,,,,
3344,242791055,2023-02-24 08:03:30,2,0.0095,0.00958996,57.03,BTC-31MAR23-30000-C,23826.55,sell,0.1,,,,
3345,242791056,2023-02-24 08:03:30,3,0.0095,0.00958996,57.03,BTC-31MAR23-30000-C,23826.55,sell,0.1,,,,
3346,242792193,2023-02-24 08:08:49,2,0.009,0.0093928,56.44,BTC-31MAR23-30000-C,23821.04,sell,0.5,,,,
3347,242793410,2023-02-24 08:16:13,2,0.0088,0.0093096,56.32,BTC-31MAR23-30000-C,23777.15,sell,100.0,,66008,,
3348,242797783,2023-02-24 08:44:40,0,0.009,0.00936203,55.86,BTC-31MAR23-30000-C,23892.31,sell,3.0,,,,
3349,242799430,2023-02-24 09:26:04,0,0.0095,0.00921714,56.73,BTC-31MAR23-30000-C,23885.96,buy,0.2,,,,
3350,242799795,2023-02-24 09:32:30,1,0.0095,0.00942367,56.82,BTC-31MAR23-30000-C,23870.07,sell,2.2,,,,
3351,242800726,2023-02-24 09:49:47,2,0.009,0.00923779,56.22,BTC-31MAR23-30000-C,23844.33,sell,0.1,,,,
3352,242801326,2023-02-24 10:09:37,0,0.0095,0.00927759,56.94,BTC-31MAR23-30000-C,23858.42,buy,0.6,,,,
3353,242802686,2023-02-24 10:47:21,2,0.0085,0.00927369,55.29,BTC-31MAR23-30000-C,23864.59,sell,1.0,,,,
3354,242805556,2023-02-24 12:08:13,0,0.01,0.00971501,57.37,BTC-31MAR23-30000-C,23913.62,sell,2.5,,,,
3355,242805654,2023-02-24 12:09:18,2,0.0095,0.00985944,56.53,BTC-31MAR23-30000-C,23923.36,sell,1.0,,,,
3356,242810779,2023-02-24 13:27:13,0,0.01,0.0101814,57.11,BTC-31MAR23-30000-C,23962.45,buy,1.0,,,,
3357,242810800,2023-02-24 13:27:20,1,0.01,0.01017913,57.14,BTC-31MAR23-30000-C,23953.53,sell,7.5,,,,
3358,242813070,2023-02-24 13:37:03,2,0.009,0.00926601,56.98,BTC-31MAR23-30000-C,23763.48,sell,15.0,,,,
3359,242813071,2023-02-24 13:37:03,3,0.009,0.00926601,56.98,BTC-31MAR23-30000-C,23763.48,sell,5.0,,,,
3360,242821144,2023-02-24 14:51:14,0,0.0095,0.00951574,57.52,BTC-31MAR23-30000-C,23809.5,sell,0.1,,,,
3361,242836517,2023-02-24 16:01:46,2,0.0075,0.007534,58.23,BTC-31MAR23-30000-C,23253.31,sell,0.1,,,,
3362,242836518,2023-02-24 16:01:46,3,0.0075,0.007534,58.23,BTC-31MAR23-30000-C,23253.31,sell,0.1,,,,
3363,242842238,2023-02-24 16:07:01,2,0.007,0.00709716,58.57,BTC-31MAR23-30000-C,23082.49,buy,1.0,,,,
3364,242842721,2023-02-24 16:08:22,3,0.007,0.00724319,58.12,BTC-31MAR23-30000-C,23144.53,buy,0.1,,,,
3365,242851590,2023-02-24 17:10:47,3,0.007,0.00703326,58.0,BTC-31MAR23-30000-C,23162.07,buy,34.0,,,,
3366,242851646,2023-02-24 17:11:59,3,0.007,0.0070217,57.96,BTC-31MAR23-30000-C,23163.9,sell,25.0,,66111,,
3367,242852083,2023-02-24 17:17:41,0,0.0075,0.00701078,58.71,BTC-31MAR23-30000-C,23192.47,buy,3.5,,,,
3368,242852084,2023-02-24 17:17:41,1,0.0075,0.00701078,58.71,BTC-31MAR23-30000-C,23192.47,buy,2.5,,,,
3369,242852223,2023-02-24 17:19:37,1,0.0075,0.00699441,58.75,BTC-31MAR23-30000-C,23185.47,buy,6.0,,,,
3370,242853195,2023-02-24 17:30:17,1,0.0075,0.00696669,59.19,BTC-31MAR23-30000-C,23136.55,buy,1.5,,,,
3371,242854183,2023-02-24 17:44:36,1,0.0075,0.00711216,59.21,BTC-31MAR23-30000-C,23129.98,buy,1.5,,,,
3372,242854184,2023-02-24 17:44:36,1,0.0075,0.00711216,59.21,BTC-31MAR23-30000-C,23129.98,buy,6.0,,,,
3373,242854185,2023-02-24 17:44:36,1,0.0075,0.00711216,59.21,BTC-31MAR23-30000-C,23129.98,buy,2.5,,,,
3374,242854248,2023-02-24 17:45:49,2,0.007,0.0071597,58.18,BTC-31MAR23-30000-C,23134.73,sell,0.1,,,,
3375,242854249,2023-02-24 17:45:51,3,0.007,0.00715964,58.19,BTC-31MAR23-30000-C,23134.86,sell,0.2,,,,
3376,242854252,2023-02-24 17:45:56,3,0.007,0.00716041,58.19,BTC-31MAR23-30000-C,23133.85,sell,0.1,,,,
3377,242876822,2023-02-24 22:01:17,2,0.0065,0.00675893,57.44,BTC-31MAR23-30000-C,23096.22,sell,5.0,,,,
3378,242889693,2023-02-25 03:21:03,2,0.006,0.00629241,56.57,BTC-31MAR23-30000-C,23107.88,sell,0.1,,,,
3379,242889700,2023-02-25 03:21:15,3,0.006,0.00629078,56.58,BTC-31MAR23-30000-C,23106.39,sell,0.3,,,,
3380,242889868,2023-02-25 03:31:50,3,0.006,0.00622306,56.73,BTC-31MAR23-30000-C,23095.38,sell,2.6,,,,
3381,242889869,2023-02-25 03:31:50,3,0.006,0.00622306,56.73,BTC-31MAR23-30000-C,23095.38,sell,1.0,,,,
3382,242892907,2023-02-25 05:24:19,2,0.0055,0.0054671,55.92,BTC-31MAR23-30000-C,23061.63,sell,1.0,,,,
3383,242894763,2023-02-25 06:10:33,3,0.0055,0.00577943,55.88,BTC-31MAR23-30000-C,23079.93,sell,0.5,,,,
3384,242896261,2023-02-25 07:27:27,3,0.0055,0.00531582,55.71,BTC-31MAR23-30000-C,23094.11,buy,2.0,,,,
3385,242899707,2023-02-25 08:11:13,3,0.0055,0.00540772,55.63,BTC-31MAR23-30000-C,23118.36,buy,1.0,,,,
