trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,amount,combo_id,block_trade_id,liquidation
3021,217527222,2022-06-10 22:33:34,0,0.0415,0.04088663,63.23,BTC-30SEP22-40000-C,29088.12,sell,0.9,,,
3022,217527223,2022-06-10 22:33:34,1,0.0415,0.04088663,63.23,BTC-30SEP22-40000-C,29088.12,sell,0.7,,,
3023,217527224,2022-06-10 22:33:34,1,0.0415,0.04088663,63.23,BTC-30SEP22-40000-C,29088.12,sell,0.5,,,
3024,217527225,2022-06-10 22:33:34,1,0.0415,0.04088663,63.23,BTC-30SEP22-40000-C,29088.12,sell,0.4,,,
3025,217527226,2022-06-10 22:33:34,1,0.0415,0.04088663,63.23,BTC-30SEP22-40000-C,29088.12,sell,0.3,,,
3026,217527227,2022-06-10 22:33:34,1,0.0415,0.04088663,63.23,BTC-30SEP22-40000-C,29088.12,sell,0.2,,,
3027,217527228,2022-06-10 22:33:34,1,0.0415,0.04088663,63.23,BTC-30SEP22-40000-C,29088.12,sell,0.2,,,
3028,217527229,2022-06-10 22:33:34,1,0.0415,0.04088663,63.23,BTC-30SEP22-40000-C,29088.12,sell,0.1,,,
3029,217527230,2022-06-10 22:33:34,1,0.0415,0.04088663,63.23,BTC-30SEP22-40000-C,29088.12,sell,0.1,,,
3030,217527231,2022-06-10 22:33:34,1,0.0415,0.04088663,63.23,BTC-30SEP22-40000-C,29088.12,sell,0.1,,,
3031,217527232,2022-06-10 22:33:34,1,0.0415,0.04088663,63.23,BTC-30SEP22-40000-C,29088.12,sell,0.1,,,
3032,217527233,2022-06-10 22:33:34,1,0.0415,0.04088663,63.23,BTC-30SEP22-40000-C,29088.12,sell,0.1,,,
3033,217527727,2022-06-10 22:37:47,0,0.042,0.04134008,63.44,BTC-30SEP22-40000-C,29120.76,buy,14.1,,,
3034,217527728,2022-06-10 22:37:47,1,0.042,0.04134008,63.44,BTC-30SEP22-40000-C,29120.76,buy,2.5,,,
3035,217527729,2022-06-10 22:37:47,1,0.042,0.04134008,63.44,BTC-30SEP22-40000-C,29120.76,buy,2.6,,,
3036,217527730,2022-06-10 22:37:47,1,0.042,0.04134008,63.44,BTC-30SEP22-40000-C,29120.76,sell,11.8,,,
3037,217527731,2022-06-10 22:37:47,1,0.042,0.04134008,63.44,BTC-30SEP22-40000-C,29120.76,sell,25.0,,,
3038,217527732,2022-06-10 22:37:48,1,0.042,0.04134008,63.44,BTC-30SEP22-40000-C,29120.75,sell,17.6,,,
3039,217527827,2022-06-10 22:39:46,0,0.0425,0.0416017,63.68,BTC-30SEP22-40000-C,29122.12,buy,25.0,,,
3040,217527828,2022-06-10 22:39:46,1,0.0425,0.0416017,63.68,BTC-30SEP22-40000-C,29122.12,buy,23.0,,,
3041,217527829,2022-06-10 22:39:46,1,0.0425,0.0416017,63.68,BTC-30SEP22-40000-C,29122.12,buy,12.3,,,
3042,217527830,2022-06-10 22:39:46,1,0.0425,0.0416017,63.68,BTC-30SEP22-40000-C,29122.12,buy,2.9,,,
3043,217527831,2022-06-10 22:39:46,1,0.0425,0.0416017,63.68,BTC-30SEP22-40000-C,29122.12,buy,7.5,,,
3044,217527832,2022-06-10 22:39:46,1,0.0425,0.0416017,63.68,BTC-30SEP22-40000-C,29122.12,sell,1.0,,,
3045,217527833,2022-06-10 22:39:46,1,0.0425,0.0416017,63.68,BTC-30SEP22-40000-C,29122.12,sell,0.9,,,
3046,217527834,2022-06-10 22:39:46,1,0.0425,0.0416017,63.68,BTC-30SEP22-40000-C,29122.12,sell,0.7,,,
3047,217527835,2022-06-10 22:39:46,1,0.0425,0.0416017,63.68,BTC-30SEP22-40000-C,29122.12,sell,0.5,,,
3048,217527836,2022-06-10 22:39:46,1,0.0425,0.0416017,63.68,BTC-30SEP22-40000-C,29122.12,sell,0.4,,,
3049,217527837,2022-06-10 22:39:46,1,0.0425,0.0416017,63.68,BTC-30SEP22-40000-C,29122.12,sell,0.3,,,
3050,217527838,2022-06-10 22:39:46,1,0.0425,0.0416017,63.68,BTC-30SEP22-40000-C,29122.12,sell,0.3,,,
3051,217527839,2022-06-10 22:39:46,1,0.0425,0.0416017,63.68,BTC-30SEP22-40000-C,29122.12,sell,0.2,,,
3052,217527840,2022-06-10 22:39:46,1,0.0425,0.0416017,63.68,BTC-30SEP22-40000-C,29122.12,sell,0.2,,,
3053,217527841,2022-06-10 22:39:46,1,0.0425,0.0416017,63.68,BTC-30SEP22-40000-C,29122.12,sell,0.1,,,
3054,217527842,2022-06-10 22:39:46,1,0.0425,0.0416017,63.68,BTC-30SEP22-40000-C,29122.12,sell,0.1,,,
3055,217527843,2022-06-10 22:39:46,1,0.0425,0.0416017,63.68,BTC-30SEP22-40000-C,29122.12,sell,0.1,,,
3056,217527844,2022-06-10 22:39:46,1,0.0425,0.0416017,63.68,BTC-30SEP22-40000-C,29122.12,sell,0.1,,,
3057,217527845,2022-06-10 22:39:59,1,0.0425,0.04162313,63.69,BTC-30SEP22-40000-C,29122.66,sell,5.0,,,
3058,217527846,2022-06-10 22:39:59,1,0.0425,0.04162313,63.69,BTC-30SEP22-40000-C,29122.66,sell,6.9,,,
3059,217527847,2022-06-10 22:40:00,1,0.0425,0.04162313,63.69,BTC-30SEP22-40000-C,29122.66,sell,4.6,,,
3060,217527932,2022-06-10 22:40:21,1,0.0425,0.04173183,63.67,BTC-30SEP22-40000-C,29127.48,sell,15.6,,,
3061,217555383,2022-06-11 08:26:32,2,0.042,0.04148021,63.08,BTC-30SEP22-40000-C,29248.83,sell,0.2,,,
3062,217555384,2022-06-11 08:26:32,3,0.042,0.04148021,63.08,BTC-30SEP22-40000-C,29248.83,sell,0.1,,,
3063,217555385,2022-06-11 08:26:32,3,0.042,0.04148021,63.08,BTC-30SEP22-40000-C,29248.83,sell,0.1,,,
3064,217555386,2022-06-11 08:26:32,3,0.042,0.04148021,63.08,BTC-30SEP22-40000-C,29248.83,sell,0.1,,,
3065,217560411,2022-06-11 08:59:02,3,0.042,0.04200706,63.73,BTC-30SEP22-40000-C,29061.89,sell,100.0,,,
3066,217560455,2022-06-11 08:59:17,3,0.042,0.0420998,63.67,BTC-30SEP22-40000-C,29074.8,sell,0.5,,,
3067,217560457,2022-06-11 08:59:17,3,0.042,0.0420998,63.67,BTC-30SEP22-40000-C,29074.8,sell,2.0,,,
3068,217560459,2022-06-11 08:59:18,3,0.042,0.0420998,63.67,BTC-30SEP22-40000-C,29074.8,sell,2.5,,,
3069,217560461,2022-06-11 08:59:18,3,0.042,0.04210144,63.67,BTC-30SEP22-40000-C,29074.8,sell,2.7,,,
3070,217560466,2022-06-11 08:59:18,3,0.042,0.04210144,63.67,BTC-30SEP22-40000-C,29074.8,sell,3.6,,,
3071,217560467,2022-06-11 08:59:18,3,0.042,0.04210144,63.67,BTC-30SEP22-40000-C,29074.8,sell,2.8,,,
3072,217560468,2022-06-11 08:59:18,3,0.042,0.04210144,63.67,BTC-30SEP22-40000-C,29074.8,sell,2.2,,,
3073,217560469,2022-06-11 08:59:18,3,0.042,0.04210144,63.67,BTC-30SEP22-40000-C,29074.8,sell,1.7,,,
3074,217560470,2022-06-11 08:59:18,3,0.042,0.04210144,63.67,BTC-30SEP22-40000-C,29074.8,sell,1.4,,,
3075,217560471,2022-06-11 08:59:18,3,0.042,0.04210144,63.67,BTC-30SEP22-40000-C,29074.8,sell,1.1,,,
3076,217560472,2022-06-11 08:59:18,3,0.042,0.04210144,63.67,BTC-30SEP22-40000-C,29074.8,sell,0.8,,,
3077,217560473,2022-06-11 08:59:18,3,0.042,0.04210144,63.67,BTC-30SEP22-40000-C,29074.8,sell,0.2,,,
3078,217563360,2022-06-11 09:02:36,2,0.04,0.04017229,63.28,BTC-30SEP22-40000-C,28889.79,sell,0.3,,,
3079,217563361,2022-06-11 09:02:36,3,0.04,0.04017229,63.28,BTC-30SEP22-40000-C,28889.79,sell,0.5,,,
3080,217566854,2022-06-11 09:08:12,2,0.039,0.03946709,62.91,BTC-30SEP22-40000-C,28819.12,buy,2.2,,,
3081,217569880,2022-06-11 09:16:03,0,0.04,0.0399148,62.94,BTC-30SEP22-40000-C,28962.55,buy,0.5,,,
3082,217569881,2022-06-11 09:16:03,1,0.04,0.0399148,62.94,BTC-30SEP22-40000-C,28962.55,buy,0.4,,,
3083,217569882,2022-06-11 09:16:03,1,0.04,0.0399148,62.94,BTC-30SEP22-40000-C,28962.55,buy,0.3,,,
3084,217569883,2022-06-11 09:16:03,1,0.04,0.0399148,62.94,BTC-30SEP22-40000-C,28962.55,buy,0.2,,,
3085,217569884,2022-06-11 09:16:03,1,0.04,0.0399148,62.94,BTC-30SEP22-40000-C,28962.55,buy,0.2,,,
3086,217569885,2022-06-11 09:16:04,1,0.04,0.03991135,62.94,BTC-30SEP22-40000-C,28965.11,buy,0.1,,,
3087,217569908,2022-06-11 09:16:05,1,0.04,0.03992574,62.93,BTC-30SEP22-40000-C,28967.61,buy,0.1,,,
3088,217569909,2022-06-11 09:16:05,1,0.04,0.03992574,62.93,BTC-30SEP22-40000-C,28967.61,buy,0.1,,,
3089,217588050,2022-06-11 11:38:07,2,0.038,0.03712235,63.1,BTC-30SEP22-40000-C,28650.02,buy,0.1,,,
3090,217588051,2022-06-11 11:38:07,3,0.038,0.03712235,63.1,BTC-30SEP22-40000-C,28650.02,buy,0.1,,,
3091,217588054,2022-06-11 11:38:07,3,0.038,0.03712235,63.1,BTC-30SEP22-40000-C,28650.02,buy,0.1,,,
3092,217594752,2022-06-11 12:10:35,2,0.0375,0.03773179,62.46,BTC-30SEP22-40000-C,28720.84,buy,0.1,,,
3093,217596992,2022-06-11 12:33:22,3,0.0375,0.03719933,62.77,BTC-30SEP22-40000-C,28637.71,buy,0.6,,,
3094,217598473,2022-06-11 12:50:00,0,0.0384,0.03721468,63.3,BTC-30SEP22-40000-C,28654.8,buy,30.0,,41389,
3095,217599864,2022-06-11 12:59:23,2,0.0365,0.03620941,62.83,BTC-30SEP22-40000-C,28483.66,buy,0.3,,,
3096,217599868,2022-06-11 12:59:23,3,0.0365,0.03620941,62.83,BTC-30SEP22-40000-C,28483.66,buy,0.2,,,
3097,217599872,2022-06-11 12:59:25,3,0.0365,0.03620426,62.83,BTC-30SEP22-40000-C,28483.13,buy,0.2,,,
3098,217599874,2022-06-11 12:59:25,3,0.0365,0.03620136,62.84,BTC-30SEP22-40000-C,28482.0,buy,0.1,,,
3099,217599877,2022-06-11 12:59:25,3,0.0365,0.03620136,62.84,BTC-30SEP22-40000-C,28482.0,buy,0.1,,,
3100,217599878,2022-06-11 12:59:25,3,0.0365,0.03620136,62.84,BTC-30SEP22-40000-C,28482.0,buy,0.1,,,
3101,217599880,2022-06-11 12:59:26,3,0.0365,0.03620136,62.84,BTC-30SEP22-40000-C,28480.64,buy,0.1,,,
3102,217599881,2022-06-11 12:59:26,3,0.0365,0.03620136,62.84,BTC-30SEP22-40000-C,28480.64,buy,0.1,,,
3103,217600007,2022-06-11 12:59:32,3,0.0365,0.03611033,62.89,BTC-30SEP22-40000-C,28467.91,buy,0.2,,,
3104,217600008,2022-06-11 12:59:32,3,0.0365,0.03611033,62.89,BTC-30SEP22-40000-C,28467.91,buy,0.1,,,
3105,217600009,2022-06-11 12:59:32,3,0.0365,0.03611033,62.89,BTC-30SEP22-40000-C,28467.91,buy,0.1,,,
3106,217600010,2022-06-11 12:59:32,3,0.0365,0.03611033,62.89,BTC-30SEP22-40000-C,28467.91,buy,0.1,,,
3107,217600011,2022-06-11 12:59:33,3,0.0365,0.03611033,62.89,BTC-30SEP22-40000-C,28467.91,buy,0.1,,,
3108,217600016,2022-06-11 12:59:33,3,0.0365,0.03611033,62.89,BTC-30SEP22-40000-C,28470.19,buy,0.1,,,
3109,217600023,2022-06-11 12:59:33,3,0.0365,0.03611033,62.89,BTC-30SEP22-40000-C,28470.19,buy,0.1,,,
3110,217600024,2022-06-11 12:59:33,3,0.0365,0.03612639,62.89,BTC-30SEP22-40000-C,28470.19,buy,0.1,,,
3111,217600025,2022-06-11 12:59:33,3,0.0365,0.03612639,62.89,BTC-30SEP22-40000-C,28470.19,buy,0.1,,,
3112,217600026,2022-06-11 12:59:33,3,0.0365,0.03612639,62.89,BTC-30SEP22-40000-C,28470.19,buy,0.1,,,
3113,217600027,2022-06-11 12:59:33,3,0.0365,0.03612639,62.89,BTC-30SEP22-40000-C,28470.19,buy,0.1,,,
3114,217600310,2022-06-11 13:00:07,3,0.0365,0.0359378,63.01,BTC-30SEP22-40000-C,28437.67,buy,0.1,,,
3115,217600330,2022-06-11 13:00:08,3,0.0365,0.0359378,62.96,BTC-30SEP22-40000-C,28451.56,buy,0.2,,,
3116,217600331,2022-06-11 13:00:08,3,0.0365,0.0359378,62.96,BTC-30SEP22-40000-C,28451.56,buy,0.1,,,
3117,217606214,2022-06-11 13:18:34,0,0.037,0.03722097,62.7,BTC-30SEP22-40000-C,28590.66,buy,0.1,,,
3118,217606215,2022-06-11 13:18:34,1,0.037,0.03722097,62.7,BTC-30SEP22-40000-C,28587.79,buy,0.1,,,
3119,217606216,2022-06-11 13:18:34,1,0.037,0.03722097,62.7,BTC-30SEP22-40000-C,28587.79,buy,0.1,,,
3120,217606242,2022-06-11 13:18:45,1,0.037,0.03719791,62.7,BTC-30SEP22-40000-C,28586.34,buy,0.1,,,
3121,217606243,2022-06-11 13:18:45,1,0.037,0.03719791,62.7,BTC-30SEP22-40000-C,28586.34,buy,0.1,,,
3122,217606246,2022-06-11 13:18:45,1,0.037,0.03719791,62.68,BTC-30SEP22-40000-C,28592.17,buy,0.1,,,
3123,217606247,2022-06-11 13:18:45,1,0.037,0.03719791,62.68,BTC-30SEP22-40000-C,28592.17,buy,0.1,,,
3124,217635970,2022-06-11 15:58:35,2,0.0365,0.03657589,63.5,BTC-30SEP22-40000-C,28332.73,buy,0.2,,,
3125,217635971,2022-06-11 15:58:36,3,0.0365,0.03657821,63.5,BTC-30SEP22-40000-C,28333.32,buy,0.2,,,
3126,217635977,2022-06-11 15:58:37,3,0.0365,0.03657572,63.5,BTC-30SEP22-40000-C,28332.76,buy,0.1,,,
3127,217635978,2022-06-11 15:58:37,3,0.0365,0.03657572,63.5,BTC-30SEP22-40000-C,28332.76,buy,0.1,,,
3128,217635988,2022-06-11 15:58:37,3,0.0365,0.03657572,63.5,BTC-30SEP22-40000-C,28332.76,buy,0.2,,,
3129,217635996,2022-06-11 15:58:37,3,0.0365,0.03657572,63.5,BTC-30SEP22-40000-C,28332.76,buy,0.2,,,
3130,217635997,2022-06-11 15:58:37,3,0.0365,0.03657572,63.5,BTC-30SEP22-40000-C,28332.76,buy,0.1,,,
3131,217635998,2022-06-11 15:58:37,3,0.0365,0.03657572,63.5,BTC-30SEP22-40000-C,28332.76,buy,0.1,,,
3132,217635999,2022-06-11 15:58:37,3,0.0365,0.03657572,63.5,BTC-30SEP22-40000-C,28332.76,buy,0.1,,,
3133,217636000,2022-06-11 15:58:37,3,0.0365,0.03657572,63.5,BTC-30SEP22-40000-C,28332.76,buy,0.2,,,
3134,217636002,2022-06-11 15:58:38,3,0.0365,0.03657,63.49,BTC-30SEP22-40000-C,28335.66,buy,0.1,,,
3135,217636003,2022-06-11 15:58:38,3,0.0365,0.03657,63.49,BTC-30SEP22-40000-C,28335.66,buy,0.1,,,
3136,217641425,2022-06-11 16:19:53,2,0.036,0.03498463,64.0,BTC-30SEP22-40000-C,28118.47,buy,0.1,,,
3137,217641427,2022-06-11 16:19:53,3,0.036,0.03498463,64.0,BTC-30SEP22-40000-C,28118.47,buy,0.1,,,
3138,217641429,2022-06-11 16:19:53,3,0.036,0.03498463,63.99,BTC-30SEP22-40000-C,28118.47,buy,0.2,,,
3139,217641431,2022-06-11 16:19:53,3,0.036,0.03498463,63.99,BTC-30SEP22-40000-C,28118.47,buy,0.1,,,
3140,217641432,2022-06-11 16:19:53,3,0.036,0.03492824,63.99,BTC-30SEP22-40000-C,28118.47,buy,0.1,,,
3141,217641433,2022-06-11 16:19:53,3,0.036,0.03492824,63.99,BTC-30SEP22-40000-C,28118.47,buy,0.1,,,
3142,217641434,2022-06-11 16:19:53,3,0.036,0.03492824,63.99,BTC-30SEP22-40000-C,28118.47,buy,0.2,,,
3143,217641435,2022-06-11 16:19:54,3,0.036,0.03492824,63.99,BTC-30SEP22-40000-C,28118.47,buy,0.1,,,
3144,217641436,2022-06-11 16:19:54,3,0.036,0.03492824,63.97,BTC-30SEP22-40000-C,28125.82,buy,0.1,,,
3145,217641437,2022-06-11 16:19:54,3,0.036,0.03492824,63.97,BTC-30SEP22-40000-C,28125.82,buy,0.1,,,
3146,217641444,2022-06-11 16:19:54,3,0.036,0.03492824,63.97,BTC-30SEP22-40000-C,28125.82,buy,0.1,,,
3147,217641445,2022-06-11 16:19:54,3,0.036,0.03492824,63.97,BTC-30SEP22-40000-C,28125.82,buy,0.1,,,
3148,217641446,2022-06-11 16:19:54,3,0.036,0.03492824,63.97,BTC-30SEP22-40000-C,28125.82,buy,0.1,,,
3149,217641447,2022-06-11 16:19:54,3,0.036,0.03492824,63.97,BTC-30SEP22-40000-C,28125.82,buy,0.1,,,
3150,217641453,2022-06-11 16:19:54,3,0.036,0.03492824,63.97,BTC-30SEP22-40000-C,28125.82,buy,0.1,,,
3151,217667208,2022-06-11 23:31:09,0,0.0375,0.0368054,63.79,BTC-30SEP22-40000-C,28420.03,buy,1.5,,,
3152,217676635,2022-06-12 02:14:41,2,0.0355,0.03579608,63.08,BTC-30SEP22-40000-C,28307.36,buy,0.5,,,
3153,217677127,2022-06-12 02:21:39,3,0.0355,0.03484411,63.76,BTC-30SEP22-40000-C,28133.31,buy,0.1,,,
3154,217677128,2022-06-12 02:21:39,3,0.0355,0.03483484,63.76,BTC-30SEP22-40000-C,28133.31,buy,0.1,,,
3155,217677129,2022-06-12 02:21:39,3,0.0355,0.03483484,63.76,BTC-30SEP22-40000-C,28133.31,buy,0.1,,,
3156,217677130,2022-06-12 02:21:39,3,0.0355,0.03483484,63.76,BTC-30SEP22-40000-C,28133.31,buy,0.1,,,
3157,217677134,2022-06-12 02:21:39,3,0.0355,0.03483484,63.74,BTC-30SEP22-40000-C,28137.96,buy,0.1,,,
3158,217680301,2022-06-12 02:28:17,3,0.0355,0.03370998,64.66,BTC-30SEP22-40000-C,27934.26,buy,0.8,,,
3159,217692890,2022-06-12 02:58:25,2,0.0325,0.03205386,64.94,BTC-30SEP22-40000-C,27353.72,sell,1.0,,,
3160,217698902,2022-06-12 03:31:15,0,0.033,0.0331077,64.65,BTC-30SEP22-40000-C,27513.36,buy,0.7,,,
3161,217703185,2022-06-12 04:06:20,1,0.033,0.03336928,64.43,BTC-30SEP22-40000-C,27557.17,sell,0.1,,,
3162,217703186,2022-06-12 04:06:20,2,0.0325,0.03336928,64.11,BTC-30SEP22-40000-C,27557.17,buy,3.2,,,
3163,217703187,2022-06-12 04:06:20,3,0.0325,0.03336928,64.11,BTC-30SEP22-40000-C,27555.82,buy,2.0,,,
3164,217704705,2022-06-12 04:26:31,0,0.033,0.03293924,64.68,BTC-30SEP22-40000-C,27502.42,buy,0.4,,,
3165,217704706,2022-06-12 04:26:31,1,0.033,0.03293924,64.68,BTC-30SEP22-40000-C,27502.42,sell,0.8,,,
3166,217705063,2022-06-12 04:31:02,0,0.0335,0.03326429,64.93,BTC-30SEP22-40000-C,27526.92,sell,2.7,,,
3167,217720918,2022-06-12 06:48:18,0,0.0339,0.03339756,65.26,BTC-30SEP22-40000-C,27512.58,buy,25.0,,41429,
3168,217720933,2022-06-12 06:48:36,2,0.0335,0.03338647,65.01,BTC-30SEP22-40000-C,27507.22,buy,20.0,,,
3169,217739567,2022-06-12 10:33:05,0,0.034,0.03297991,65.36,BTC-30SEP22-40000-C,27501.56,buy,0.7,,,
3170,217739939,2022-06-12 10:41:03,2,0.033,0.03285617,64.73,BTC-30SEP22-40000-C,27496.57,sell,0.1,,,
3171,217748132,2022-06-12 12:39:38,2,0.0315,0.03190584,63.91,BTC-30SEP22-40000-C,27456.85,sell,2.9,,,
3172,217748679,2022-06-12 12:47:24,0,0.0325,0.03175251,64.78,BTC-30SEP22-40000-C,27422.64,sell,0.1,,,
3173,217749546,2022-06-12 13:01:08,2,0.031,0.03173492,63.79,BTC-30SEP22-40000-C,27407.96,sell,2.5,,,
3174,217782117,2022-06-12 15:17:29,0,0.035,0.03513052,63.74,BTC-30SEP22-40000-C,28087.37,buy,0.1,,,
3175,217831316,2022-06-12 22:06:56,2,0.03,0.03066788,64.04,BTC-30SEP22-40000-C,27209.41,sell,2.0,,,
3176,217831317,2022-06-12 22:06:56,3,0.03,0.03066788,64.04,BTC-30SEP22-40000-C,27209.41,sell,3.1,,,
3177,217832075,2022-06-12 22:10:37,3,0.03,0.02979344,63.66,BTC-30SEP22-40000-C,27296.91,buy,19.8,,,
3178,217833220,2022-06-12 22:16:32,3,0.03,0.03026718,63.4,BTC-30SEP22-40000-C,27377.05,buy,0.1,,,
3179,217864894,2022-06-13 00:18:54,0,0.031,0.03103111,67.0,BTC-30SEP22-40000-C,26630.31,buy,0.1,,,
3180,217864895,2022-06-13 00:18:54,1,0.031,0.03103111,67.0,BTC-30SEP22-40000-C,26630.31,buy,0.1,,,
3181,217864896,2022-06-13 00:18:54,1,0.031,0.03103111,67.0,BTC-30SEP22-40000-C,26630.31,buy,0.1,,,
3182,217864897,2022-06-13 00:18:54,1,0.031,0.03103111,67.0,BTC-30SEP22-40000-C,26630.31,buy,0.1,,,
3183,217864902,2022-06-13 00:18:54,1,0.031,0.03103111,67.0,BTC-30SEP22-40000-C,26630.31,buy,0.1,,,
3184,217864909,2022-06-13 00:18:54,1,0.031,0.03103111,66.9,BTC-30SEP22-40000-C,26657.81,buy,0.1,,,
3185,217864917,2022-06-13 00:18:54,1,0.031,0.03103111,66.9,BTC-30SEP22-40000-C,26657.81,buy,0.1,,,
3186,217864949,2022-06-13 00:18:54,1,0.031,0.03103111,66.9,BTC-30SEP22-40000-C,26657.81,buy,0.1,,,
3187,217864951,2022-06-13 00:18:54,1,0.031,0.03103111,66.9,BTC-30SEP22-40000-C,26657.81,buy,0.1,,,
3188,217864952,2022-06-13 00:18:54,1,0.031,0.03103111,66.9,BTC-30SEP22-40000-C,26657.81,buy,0.1,,,
3189,217864953,2022-06-13 00:18:54,1,0.031,0.03103111,66.9,BTC-30SEP22-40000-C,26657.81,buy,0.1,,,
3190,217864965,2022-06-13 00:18:54,1,0.031,0.03103111,66.9,BTC-30SEP22-40000-C,26657.81,buy,0.1,,,
3191,217864969,2022-06-13 00:18:54,1,0.031,0.03117719,66.9,BTC-30SEP22-40000-C,26657.81,buy,0.1,,,
3192,217865087,2022-06-13 00:19:04,1,0.031,0.03129828,66.75,BTC-30SEP22-40000-C,26696.57,buy,0.1,,,
3193,217865089,2022-06-13 00:19:05,1,0.031,0.03129828,66.75,BTC-30SEP22-40000-C,26696.57,buy,0.1,,,
3194,217865090,2022-06-13 00:19:05,1,0.031,0.03129828,66.75,BTC-30SEP22-40000-C,26696.57,buy,0.1,,,
3195,217865092,2022-06-13 00:19:05,1,0.031,0.03129828,66.75,BTC-30SEP22-40000-C,26696.57,buy,0.1,,,
3196,217865093,2022-06-13 00:19:05,1,0.031,0.03129828,66.75,BTC-30SEP22-40000-C,26696.57,buy,0.1,,,
3197,217866296,2022-06-13 00:22:24,1,0.031,0.03109402,66.4,BTC-30SEP22-40000-C,26782.54,buy,13.2,,,
3198,217882602,2022-06-13 01:14:11,2,0.0305,0.03027496,68.61,BTC-30SEP22-40000-C,26134.46,sell,2.1,,,
3199,217884581,2022-06-13 01:18:19,0,0.0315,0.03085537,69.61,BTC-30SEP22-40000-C,26069.05,buy,0.1,,,
3200,217884583,2022-06-13 01:18:19,1,0.0315,0.03085537,69.61,BTC-30SEP22-40000-C,26069.05,buy,0.1,,,
3201,217884592,2022-06-13 01:18:20,1,0.0315,0.03092637,69.56,BTC-30SEP22-40000-C,26077.11,buy,0.2,,,
3202,217884593,2022-06-13 01:18:20,1,0.0315,0.03092637,69.53,BTC-30SEP22-40000-C,26077.11,buy,0.1,,,
3203,217884594,2022-06-13 01:18:21,1,0.0315,0.03092637,69.53,BTC-30SEP22-40000-C,26077.11,buy,0.1,,,
3204,217884595,2022-06-13 01:18:21,1,0.0315,0.03092637,69.53,BTC-30SEP22-40000-C,26077.11,buy,0.1,,,
3205,217884604,2022-06-13 01:18:21,1,0.0315,0.03092637,69.53,BTC-30SEP22-40000-C,26077.11,buy,0.1,,,
3206,217884615,2022-06-13 01:18:21,1,0.0315,0.03092637,69.53,BTC-30SEP22-40000-C,26077.11,buy,0.2,,,
3207,217884619,2022-06-13 01:18:21,1,0.0315,0.03092637,69.53,BTC-30SEP22-40000-C,26077.11,buy,0.1,,,
3208,217884620,2022-06-13 01:18:21,1,0.0315,0.03092637,69.53,BTC-30SEP22-40000-C,26077.11,buy,0.1,,,
3209,217884634,2022-06-13 01:18:21,1,0.0315,0.03101905,69.49,BTC-30SEP22-40000-C,26084.74,buy,0.1,,,
3210,217884635,2022-06-13 01:18:21,1,0.0315,0.03101905,69.49,BTC-30SEP22-40000-C,26084.74,buy,0.1,,,
3211,217884640,2022-06-13 01:18:22,1,0.0315,0.03102075,69.49,BTC-30SEP22-40000-C,26085.69,buy,0.1,,,
3212,217884645,2022-06-13 01:18:23,1,0.0315,0.03106628,69.49,BTC-30SEP22-40000-C,26092.78,buy,0.1,,,
3213,217884647,2022-06-13 01:18:23,1,0.0315,0.03106628,69.49,BTC-30SEP22-40000-C,26092.78,buy,0.1,,,
3214,217884648,2022-06-13 01:18:23,1,0.0315,0.03106628,69.49,BTC-30SEP22-40000-C,26092.78,buy,0.1,,,
3215,217884769,2022-06-13 01:18:39,1,0.0315,0.03105154,69.47,BTC-30SEP22-40000-C,26095.98,buy,0.1,,,
3216,217884770,2022-06-13 01:18:39,1,0.0315,0.03105154,69.47,BTC-30SEP22-40000-C,26095.98,buy,0.1,,,
3217,217885024,2022-06-13 01:19:05,1,0.0315,0.03133175,69.2,BTC-30SEP22-40000-C,26168.78,buy,0.1,,,
3218,217885027,2022-06-13 01:19:06,1,0.0315,0.03133175,69.17,BTC-30SEP22-40000-C,26168.78,buy,0.2,,,
3219,217885028,2022-06-13 01:19:06,1,0.0315,0.03133175,69.17,BTC-30SEP22-40000-C,26168.78,buy,0.1,,,
3220,217885037,2022-06-13 01:19:06,1,0.0315,0.03132658,69.14,BTC-30SEP22-40000-C,26176.45,buy,0.1,,,
3221,217885038,2022-06-13 01:19:06,1,0.0315,0.03132658,69.14,BTC-30SEP22-40000-C,26176.45,buy,0.1,,,
3222,217885040,2022-06-13 01:19:06,1,0.0315,0.03132658,69.14,BTC-30SEP22-40000-C,26176.45,buy,0.1,,,
3223,217885041,2022-06-13 01:19:07,1,0.0315,0.03132658,69.14,BTC-30SEP22-40000-C,26176.45,buy,0.1,,,
3224,217885541,2022-06-13 01:20:19,1,0.0315,0.03122491,69.06,BTC-30SEP22-40000-C,26201.01,buy,0.1,,,
3225,217885542,2022-06-13 01:20:19,1,0.0315,0.03122491,69.06,BTC-30SEP22-40000-C,26201.01,buy,0.1,,,
3226,217885543,2022-06-13 01:20:19,1,0.0315,0.03122491,69.06,BTC-30SEP22-40000-C,26201.01,buy,0.1,,,
3227,217885544,2022-06-13 01:20:19,1,0.0315,0.03122491,69.06,BTC-30SEP22-40000-C,26201.01,buy,0.1,,,
3228,217885546,2022-06-13 01:20:20,1,0.0315,0.0312658,69.06,BTC-30SEP22-40000-C,26201.01,buy,0.1,,,
3229,217885547,2022-06-13 01:20:20,1,0.0315,0.0312658,69.03,BTC-30SEP22-40000-C,26202.01,buy,0.1,,,
